time,sensor_id,temp,pres,hum
2020-09-15T00:00:02,33,24.47,1013.69,54.25
2020-09-15T00:01:02,33,24.45,1013.68,53.92
2020-09-15T00:02:02,33,24.47,1013.69,54.22
2020-09-15T00:03:02,33,24.46,1013.66,53.9
2020-09-15T00:04:02,33,24.45,1013.65,54.02
2020-09-15T00:05:03,33,24.44,1013.66,54.18
2020-09-15T00:06:02,33,24.45,1013.67,53.98
2020-09-15T00:07:03,33,24.44,1013.68,54.05
2020-09-15T00:08:02,33,24.44,1013.71,54.03
2020-09-15T00:09:03,33,24.44,1013.71,54.21
2020-09-15T00:10:02,33,24.45,1013.69,54.27
2020-09-15T00:11:03,33,24.43,1013.71,54.21
2020-09-15T00:12:02,33,24.43,1013.69,54.21
2020-09-15T00:13:03,33,24.42,1013.72,54.31
2020-09-15T00:14:02,33,24.43,1013.68,54.14
2020-09-15T00:15:03,33,24.44,1013.7,54.22
2020-09-15T00:16:02,33,24.44,1013.71,54.19
2020-09-15T00:17:02,33,24.43,1013.69,54.28
2020-09-15T00:18:02,33,24.43,1013.65,54.2
2020-09-15T00:19:02,33,24.43,1013.65,54.17
2020-09-15T00:20:03,33,24.44,1013.63,54.32
2020-09-15T00:21:02,33,24.43,1013.64,54.31
2020-09-15T00:22:03,33,24.44,1013.62,54.19
2020-09-15T00:23:02,33,24.43,1013.64,54.19
2020-09-15T00:24:03,33,24.43,1013.66,54.27
2020-09-15T00:25:02,33,24.43,1013.64,54.16
2020-09-15T00:26:03,33,24.42,1013.66,54.27
2020-09-15T00:27:02,33,24.43,1013.67,54.16
2020-09-15T00:28:03,33,24.43,1013.67,54.12
2020-09-15T00:29:02,33,24.42,1013.66,54.2
2020-09-15T00:30:03,33,24.42,1013.65,54.24
2020-09-15T00:31:02,33,24.41,1013.65,54.1
2020-09-15T00:32:03,33,24.4,1013.62,54.17
2020-09-15T00:33:02,33,24.4,1013.59,54.13
2020-09-15T00:34:03,33,24.39,1013.57,54.11
2020-09-15T00:35:02,33,24.39,1013.58,54.35
2020-09-15T00:36:03,33,24.39,1013.56,54.16
2020-09-15T00:37:02,33,24.39,1013.59,54.21
2020-09-15T00:38:02,33,24.39,1013.6,54.23
2020-09-15T00:39:02,33,24.39,1013.55,54.39
2020-09-15T00:40:02,33,24.39,1013.56,54.49
2020-09-15T00:41:02,33,24.38,1013.55,54.24
2020-09-15T00:42:02,33,24.39,1013.53,54.31
2020-09-15T00:43:02,33,24.37,1013.55,54.26
2020-09-15T00:44:02,33,24.38,1013.49,54.42
2020-09-15T00:45:02,33,24.38,1013.52,54.17
2020-09-15T00:46:02,33,24.38,1013.52,54.21
2020-09-15T00:47:02,33,24.38,1013.54,54.31
2020-09-15T00:48:02,33,24.38,1013.51,54.41
2020-09-15T00:49:02,33,24.37,1013.49,54.24
2020-09-15T00:50:02,33,24.38,1013.52,54.34
2020-09-15T00:51:02,33,24.38,1013.49,54.32
2020-09-15T00:52:02,33,24.39,1013.49,54.55
2020-09-15T00:53:02,33,24.37,1013.47,54.47
2020-09-15T00:54:02,33,24.37,1013.49,54.16
2020-09-15T00:55:02,33,24.38,1013.49,54.41
2020-09-15T00:56:02,33,24.38,1013.47,54.26
2020-09-15T00:57:02,33,24.38,1013.49,54.4
2020-09-15T00:58:02,33,24.38,1013.48,54.3
2020-09-15T00:59:02,33,24.37,1013.48,54.35
2020-09-15T01:00:02,33,24.37,1013.47,54.39
2020-09-15T01:01:02,33,24.36,1013.49,54.3
2020-09-15T01:02:02,33,24.36,1013.46,54.56
2020-09-15T01:03:02,33,24.36,1013.48,54.55
2020-09-15T01:04:02,33,24.34,1013.46,54.52
2020-09-15T01:05:02,33,24.34,1013.43,54.43
2020-09-15T01:06:02,33,24.35,1013.45,54.3
2020-09-15T01:07:02,33,24.35,1013.41,54.42
2020-09-15T01:08:02,33,24.35,1013.41,54.45
2020-09-15T01:09:02,33,24.35,1013.41,54.39
2020-09-15T01:10:02,33,24.35,1013.39,54.55
2020-09-15T01:11:02,33,24.35,1013.41,54.55
2020-09-15T01:12:02,33,24.34,1013.44,54.62
2020-09-15T01:13:02,33,24.34,1013.45,54.56
2020-09-15T01:14:02,33,24.34,1013.45,54.6
2020-09-15T01:15:02,33,24.33,1013.49,54.56
2020-09-15T01:16:02,33,24.33,1013.43,54.42
2020-09-15T01:17:02,33,24.34,1013.48,54.34
2020-09-15T01:18:02,33,24.32,1013.47,54.23
2020-09-15T01:19:02,33,24.33,1013.45,54.68
2020-09-15T01:20:02,33,24.33,1013.46,54.51
2020-09-15T01:21:02,33,24.33,1013.43,54.36
2020-09-15T01:22:02,33,24.33,1013.46,54.45
2020-09-15T01:23:02,33,24.34,1013.41,54.46
2020-09-15T01:24:02,33,24.34,1013.41,54.56
2020-09-15T01:25:02,33,24.34,1013.35,54.35
2020-09-15T01:26:02,33,24.33,1013.38,54.66
2020-09-15T01:27:02,33,24.33,1013.33,54.58
2020-09-15T01:28:02,33,24.32,1013.28,54.54
2020-09-15T01:29:02,33,24.33,1013.34,54.38
2020-09-15T01:30:02,33,24.32,1013.31,54.38
2020-09-15T01:31:02,33,24.32,1013.32,54.5
2020-09-15T01:32:02,33,24.31,1013.33,54.59
2020-09-15T01:33:02,33,24.32,1013.29,54.68
2020-09-15T01:34:02,33,24.31,1013.24,54.39
2020-09-15T01:35:02,33,24.3,1013.23,54.41
2020-09-15T01:36:02,33,24.29,1013.22,54.62
2020-09-15T01:37:02,33,24.29,1013.24,54.61
2020-09-15T01:38:02,33,24.3,1013.22,54.57
2020-09-15T01:39:02,33,24.3,1013.18,54.67
2020-09-15T01:40:02,33,24.3,1013.19,54.42
2020-09-15T01:41:02,33,24.29,1013.19,54.63
2020-09-15T01:42:02,33,24.29,1013.16,54.47
2020-09-15T01:43:02,33,24.29,1013.16,54.57
2020-09-15T01:44:02,33,24.3,1013.15,54.47
2020-09-15T01:45:02,33,24.29,1013.15,54.49
2020-09-15T01:46:02,33,24.29,1013.14,54.52
2020-09-15T01:47:02,33,24.29,1013.13,54.57
2020-09-15T01:48:02,33,24.29,1013.12,54.66
2020-09-15T01:49:02,33,24.28,1013.1,54.7
2020-09-15T01:50:02,33,24.29,1013.06,54.69
2020-09-15T01:51:02,33,24.29,1013.07,54.62
2020-09-15T01:52:02,33,24.29,1013.1,54.67
2020-09-15T01:53:02,33,24.29,1013.09,54.44
2020-09-15T01:54:02,33,24.29,1013.09,54.55
2020-09-15T01:55:02,33,24.28,1013.08,54.61
2020-09-15T01:56:02,33,24.3,1013.09,54.81
2020-09-15T01:57:02,33,24.31,1013.08,54.63
2020-09-15T01:58:02,33,24.3,1013.07,54.57
2020-09-15T01:59:03,33,24.28,1013.09,54.72
2020-09-15T02:00:02,33,24.29,1013.08,54.47
2020-09-15T02:01:03,33,24.28,1013.06,54.66
2020-09-15T02:02:02,33,24.27,1013.06,54.37
2020-09-15T02:03:03,33,24.27,1013.05,54.54
2020-09-15T02:04:02,33,24.26,1013.01,54.59
2020-09-15T02:05:03,33,24.26,1013.04,54.57
2020-09-15T02:06:02,33,24.25,1013.0,54.8
2020-09-15T02:07:03,33,24.26,1012.98,54.67
2020-09-15T02:08:02,33,24.25,1013.04,54.6
2020-09-15T02:09:03,33,24.25,1013.03,54.71
2020-09-15T02:10:02,33,24.24,1013.03,54.57
2020-09-15T02:11:03,33,24.24,1013.01,54.76
2020-09-15T02:12:02,33,24.23,1012.96,54.73
2020-09-15T02:13:03,33,24.24,1013.0,54.62
2020-09-15T02:14:02,33,24.25,1012.99,54.77
2020-09-15T02:15:03,33,24.24,1012.95,54.56
2020-09-15T02:16:02,33,24.25,1012.95,54.83
2020-09-15T02:17:03,33,24.24,1012.94,54.63
2020-09-15T02:18:02,33,24.24,1012.92,54.58
2020-09-15T02:19:03,33,24.25,1012.93,54.83
2020-09-15T02:20:02,33,24.25,1012.89,54.84
2020-09-15T02:21:03,33,24.24,1012.85,54.76
2020-09-15T02:22:02,33,24.24,1012.88,54.65
2020-09-15T02:23:03,33,24.24,1012.87,54.86
2020-09-15T02:24:02,33,24.25,1012.88,54.66
2020-09-15T02:25:03,33,24.25,1012.88,54.6
2020-09-15T02:26:02,33,24.24,1012.9,54.7
2020-09-15T02:27:03,33,24.25,1012.86,54.57
2020-09-15T02:28:02,33,24.24,1012.9,54.65
2020-09-15T02:29:03,33,24.25,1012.88,54.72
2020-09-15T02:30:02,33,24.24,1012.87,54.73
2020-09-15T02:31:03,33,24.25,1012.86,54.78
2020-09-15T02:32:02,33,24.25,1012.88,54.65
2020-09-15T02:33:03,33,24.23,1012.86,54.62
2020-09-15T02:34:02,33,24.24,1012.83,54.69
2020-09-15T02:35:03,33,24.22,1012.84,54.54
2020-09-15T02:36:02,33,24.21,1012.84,54.71
2020-09-15T02:37:03,33,24.21,1012.83,54.65
2020-09-15T02:38:02,33,24.2,1012.84,54.61
2020-09-15T02:39:03,33,24.2,1012.88,54.68
2020-09-15T02:40:02,33,24.2,1012.85,54.71
2020-09-15T02:41:03,33,24.2,1012.8,54.68
2020-09-15T02:42:02,33,24.19,1012.84,54.8
2020-09-15T02:43:03,33,24.2,1012.81,54.93
2020-09-15T02:44:02,33,24.2,1012.84,54.95
2020-09-15T02:45:03,33,24.2,1012.83,54.81
2020-09-15T02:46:02,33,24.21,1012.84,54.83
2020-09-15T02:47:03,33,24.21,1012.84,54.74
2020-09-15T02:48:02,33,24.21,1012.82,54.75
2020-09-15T02:49:03,33,24.21,1012.81,54.84
2020-09-15T02:50:02,33,24.2,1012.83,54.86
2020-09-15T02:51:03,33,24.19,1012.86,54.82
2020-09-15T02:52:02,33,24.19,1012.86,54.82
2020-09-15T02:53:03,33,24.2,1012.89,54.77
2020-09-15T02:54:02,33,24.2,1012.85,54.81
2020-09-15T02:55:03,33,24.2,1012.89,54.74
2020-09-15T02:56:02,33,24.21,1012.87,54.85
2020-09-15T02:57:03,33,24.21,1012.86,54.9
2020-09-15T02:58:02,33,24.21,1012.87,54.89
2020-09-15T02:59:03,33,24.22,1012.86,54.82
2020-09-15T03:00:02,33,24.21,1012.85,54.74
2020-09-15T03:01:03,33,24.21,1012.89,54.73
2020-09-15T03:02:02,33,24.2,1012.88,54.61
2020-09-15T03:03:03,33,24.19,1012.89,54.7
2020-09-15T03:04:02,33,24.19,1012.84,54.76
2020-09-15T03:05:03,33,24.2,1012.91,54.64
2020-09-15T03:06:02,33,24.17,1012.89,54.83
2020-09-15T03:07:03,33,24.17,1012.87,54.94
2020-09-15T03:08:02,33,24.17,1012.88,54.72
2020-09-15T03:09:03,33,24.17,1012.87,54.77
2020-09-15T03:10:02,33,24.18,1012.88,54.68
2020-09-15T03:11:03,33,24.18,1012.88,54.92
2020-09-15T03:12:02,33,24.17,1012.89,54.86
2020-09-15T03:13:03,33,24.17,1012.92,54.95
2020-09-15T03:14:02,33,24.17,1012.91,54.8
2020-09-15T03:15:03,33,24.16,1012.91,54.9
2020-09-15T03:16:02,33,24.16,1012.96,54.73
2020-09-15T03:17:03,33,24.16,1012.93,54.69
2020-09-15T03:18:02,33,24.17,1012.9,54.75
2020-09-15T03:19:03,33,24.17,1012.88,54.89
2020-09-15T03:20:02,33,24.16,1012.87,54.9
2020-09-15T03:21:03,33,24.16,1012.84,54.98
2020-09-15T03:22:02,33,24.16,1012.9,55.01
2020-09-15T03:23:03,33,24.16,1012.9,54.96
2020-09-15T03:24:02,33,24.17,1012.89,54.74
2020-09-15T03:25:03,33,24.17,1012.88,54.96
2020-09-15T03:26:02,33,24.17,1012.87,54.82
2020-09-15T03:27:03,33,24.16,1012.88,54.8
2020-09-15T03:28:02,33,24.17,1012.88,54.86
2020-09-15T03:29:03,33,24.16,1012.87,54.66
2020-09-15T03:30:02,33,24.18,1012.91,54.84
2020-09-15T03:31:03,33,24.17,1012.88,54.71
2020-09-15T03:32:02,33,24.17,1012.9,54.73
2020-09-15T03:33:03,33,24.16,1012.89,54.84
2020-09-15T03:34:02,33,24.16,1012.87,54.85
2020-09-15T03:35:03,33,24.15,1012.91,54.9
2020-09-15T03:36:02,33,24.16,1012.9,54.88
2020-09-15T03:37:03,33,24.15,1012.85,54.79
2020-09-15T03:38:02,33,24.15,1012.87,54.87
2020-09-15T03:39:03,33,24.15,1012.84,55.02
2020-09-15T03:40:02,33,24.14,1012.81,54.9
2020-09-15T03:41:03,33,24.14,1012.8,54.83
2020-09-15T03:42:02,33,24.13,1012.76,54.92
2020-09-15T03:43:03,33,24.13,1012.8,54.85
2020-09-15T03:44:02,33,24.13,1012.8,54.74
2020-09-15T03:45:03,33,24.13,1012.78,55.01
2020-09-15T03:46:02,33,24.13,1012.8,55.05
2020-09-15T03:47:03,33,24.13,1012.78,54.91
2020-09-15T03:48:02,33,24.12,1012.76,55.02
2020-09-15T03:49:03,33,24.13,1012.77,54.9
2020-09-15T03:50:02,33,24.12,1012.75,55.02
2020-09-15T03:51:03,33,24.12,1012.77,54.98
2020-09-15T03:52:02,33,24.13,1012.73,54.9
2020-09-15T03:53:03,33,24.13,1012.69,54.89
2020-09-15T03:54:02,33,24.12,1012.69,55.08
2020-09-15T03:55:03,33,24.13,1012.69,54.89
2020-09-15T03:56:02,33,24.14,1012.72,55.07
2020-09-15T03:57:03,33,24.13,1012.69,54.83
2020-09-15T03:58:02,33,24.13,1012.69,54.91
2020-09-15T03:59:03,33,24.13,1012.7,55.01
2020-09-15T04:00:02,33,24.13,1012.67,54.93
2020-09-15T04:01:03,33,24.14,1012.69,54.79
2020-09-15T04:02:02,33,24.13,1012.69,54.83
2020-09-15T04:03:03,33,24.13,1012.7,54.94
2020-09-15T04:04:02,33,24.13,1012.72,54.79
2020-09-15T04:05:03,33,24.12,1012.75,55.04
2020-09-15T04:06:02,33,24.13,1012.77,54.98
2020-09-15T04:07:03,33,24.13,1012.76,55.15
2020-09-15T04:08:02,33,24.12,1012.79,54.91
2020-09-15T04:09:03,33,24.1,1012.79,54.86
2020-09-15T04:10:02,33,24.12,1012.8,55.15
