time,sensor_id,temp,pres
2020-09-17T00:00:03,32,26.32,1005.43
2020-09-17T00:01:02,32,26.33,1005.37
2020-09-17T00:02:03,32,26.32,1005.4
2020-09-17T00:03:02,32,26.32,1005.36
2020-09-17T00:04:03,32,26.31,1005.35
2020-09-17T00:05:02,32,26.32,1005.33
2020-09-17T00:06:03,32,26.32,1005.33
2020-09-17T00:07:02,32,26.32,1005.33
2020-09-17T00:08:03,32,26.32,1005.33
2020-09-17T00:09:02,32,26.32,1005.3
2020-09-17T00:10:03,32,26.32,1005.29
2020-09-17T00:11:02,32,26.32,1005.32
2020-09-17T00:12:03,32,26.31,1005.29
2020-09-17T00:13:02,32,26.32,1005.32
2020-09-17T00:14:03,32,26.31,1005.28
2020-09-17T00:15:02,32,26.31,1005.27
2020-09-17T00:16:03,32,26.3,1005.3
2020-09-17T00:17:02,32,26.29,1005.26
2020-09-17T00:18:03,32,26.29,1005.27
2020-09-17T00:19:02,32,26.29,1005.29
2020-09-17T00:20:03,32,26.3,1005.31
2020-09-17T00:21:02,32,26.29,1005.27
2020-09-17T00:22:03,32,26.29,1005.3
2020-09-17T00:23:02,32,26.29,1005.31
2020-09-17T00:24:03,32,26.28,1005.3
2020-09-17T00:25:02,32,26.3,1005.29
2020-09-17T00:26:03,32,26.3,1005.33
2020-09-17T00:27:02,32,26.28,1005.3
2020-09-17T00:28:02,32,26.28,1005.32
2020-09-17T00:29:02,32,26.27,1005.29
2020-09-17T00:30:02,32,26.27,1005.32
2020-09-17T00:31:02,32,26.26,1005.28
2020-09-17T00:32:02,32,26.28,1005.33
2020-09-17T00:33:02,32,26.27,1005.29
2020-09-17T00:34:02,32,26.27,1005.26
2020-09-17T00:35:02,32,26.27,1005.28
2020-09-17T00:36:02,32,26.27,1005.29
2020-09-17T00:37:02,32,26.27,1005.28
2020-09-17T00:38:02,32,26.26,1005.29
2020-09-17T00:39:02,32,26.26,1005.3
2020-09-17T00:40:02,32,26.26,1005.33
2020-09-17T00:41:02,32,26.26,1005.35
2020-09-17T00:42:02,32,26.25,1005.36
2020-09-17T00:43:02,32,26.26,1005.34
2020-09-17T00:44:02,32,26.25,1005.4
2020-09-17T00:45:02,32,26.25,1005.38
2020-09-17T00:46:02,32,26.25,1005.42
2020-09-17T00:47:02,32,26.26,1005.44
2020-09-17T00:48:02,32,26.25,1005.39
2020-09-17T00:49:02,32,26.25,1005.41
2020-09-17T00:50:02,32,26.24,1005.37
2020-09-17T00:51:02,32,26.25,1005.34
2020-09-17T00:52:02,32,26.25,1005.34
2020-09-17T00:53:03,32,26.25,1005.32
2020-09-17T00:54:02,32,26.24,1005.32
2020-09-17T00:55:03,32,26.24,1005.32
2020-09-17T00:56:02,32,26.24,1005.31
2020-09-17T00:57:02,32,26.24,1005.34
2020-09-17T00:58:02,32,26.23,1005.3
2020-09-17T00:59:02,32,26.24,1005.25
2020-09-17T01:00:02,32,26.23,1005.28
2020-09-17T01:01:02,32,26.23,1005.28
2020-09-17T01:02:02,32,26.23,1005.24
2020-09-17T01:03:02,32,26.23,1005.3
2020-09-17T01:04:02,32,26.23,1005.25
2020-09-17T01:05:02,32,26.23,1005.25
2020-09-17T01:06:02,32,26.22,1005.21
2020-09-17T01:07:02,32,26.23,1005.22
2020-09-17T01:08:02,32,26.22,1005.21
2020-09-17T01:09:02,32,26.22,1005.2
2020-09-17T01:10:02,32,26.22,1005.19
2020-09-17T01:11:02,32,26.22,1005.16
2020-09-17T01:12:02,32,26.22,1005.13
2020-09-17T01:13:02,32,26.22,1005.11
2020-09-17T01:14:02,32,26.21,1005.14
2020-09-17T01:15:02,32,26.21,1005.13
2020-09-17T01:16:02,32,26.21,1005.12
2020-09-17T01:17:02,32,26.22,1005.12
2020-09-17T01:18:02,32,26.21,1005.15
2020-09-17T01:19:02,32,26.21,1005.13
2020-09-17T01:20:02,32,26.22,1005.13
2020-09-17T01:21:02,32,26.21,1005.12
2020-09-17T01:22:02,32,26.21,1005.1
2020-09-17T01:23:02,32,26.2,1005.15
2020-09-17T01:24:02,32,26.21,1005.14
2020-09-17T01:25:02,32,26.2,1005.08
2020-09-17T01:26:02,32,26.2,1005.06
2020-09-17T01:27:03,32,26.2,1005.07
2020-09-17T01:28:02,32,26.2,1005.07
2020-09-17T01:29:03,32,26.2,1005.04
2020-09-17T01:30:02,32,26.2,1005.07
2020-09-17T01:31:03,32,26.19,1005.05
2020-09-17T01:32:02,32,26.19,1005.04
2020-09-17T01:33:03,32,26.2,1005.07
2020-09-17T01:34:02,32,26.2,1005.05
2020-09-17T01:35:03,32,26.19,1005.0
2020-09-17T01:36:02,32,26.2,1005.03
2020-09-17T01:37:03,32,26.19,1004.98
2020-09-17T01:38:02,32,26.19,1005.0
2020-09-17T01:39:02,32,26.18,1004.98
2020-09-17T01:40:02,32,26.18,1004.98
2020-09-17T01:41:02,32,26.18,1004.99
2020-09-17T01:42:02,32,26.18,1004.96
2020-09-17T01:43:02,32,26.18,1005.0
2020-09-17T01:44:02,32,26.19,1004.95
2020-09-17T01:45:02,32,26.17,1004.96
2020-09-17T01:46:02,32,26.18,1004.95
2020-09-17T01:47:02,32,26.17,1004.96
2020-09-17T01:48:02,32,26.17,1005.0
2020-09-17T01:49:02,32,26.17,1004.98
2020-09-17T01:50:03,32,26.18,1005.06
2020-09-17T01:51:02,32,26.17,1005.0
2020-09-17T01:52:03,32,26.17,1005.0
2020-09-17T01:53:02,32,26.17,1005.05
2020-09-17T01:54:03,32,26.17,1005.03
2020-09-17T01:55:02,32,26.17,1005.01
2020-09-17T01:56:02,32,26.16,1005.01
2020-09-17T01:57:02,32,26.16,1004.96
2020-09-17T01:58:02,32,26.17,1005.0
2020-09-17T01:59:02,32,26.16,1005.0
2020-09-17T02:00:02,32,26.16,1005.03
2020-09-17T02:01:02,32,26.16,1004.99
2020-09-17T02:02:02,32,26.16,1004.96
2020-09-17T02:03:03,32,26.16,1004.98
2020-09-17T02:04:02,32,26.15,1004.96
2020-09-17T02:05:03,32,26.15,1004.98
2020-09-17T02:06:02,32,26.15,1004.99
2020-09-17T02:07:02,32,26.15,1004.97
2020-09-17T02:08:02,32,26.16,1004.93
2020-09-17T02:09:02,32,26.15,1004.93
2020-09-17T02:10:02,32,26.15,1004.9
2020-09-17T02:11:02,32,26.15,1004.91
2020-09-17T02:12:02,32,26.16,1004.89
2020-09-17T02:13:02,32,26.15,1004.95
2020-09-17T02:14:02,32,26.16,1004.93
2020-09-17T02:15:02,32,26.14,1004.91
2020-09-17T02:16:02,32,26.14,1004.95
2020-09-17T02:17:02,32,26.15,1004.91
2020-09-17T02:18:02,32,26.14,1004.89
2020-09-17T02:19:02,32,26.14,1004.92
2020-09-17T02:20:02,32,26.14,1004.9
2020-09-17T02:21:02,32,26.14,1004.91
2020-09-17T02:22:02,32,26.14,1004.88
2020-09-17T02:23:02,32,26.14,1004.91
2020-09-17T02:24:02,32,26.14,1004.95
2020-09-17T02:25:02,32,26.14,1004.95
2020-09-17T02:26:02,32,26.13,1004.9
2020-09-17T02:27:02,32,26.13,1004.91
2020-09-17T02:28:02,32,26.14,1004.86
2020-09-17T02:29:02,32,26.13,1004.87
2020-09-17T02:30:02,32,26.13,1004.9
2020-09-17T02:31:02,32,26.13,1004.87
2020-09-17T02:32:02,32,26.13,1004.87
2020-09-17T02:33:02,32,26.13,1004.89
2020-09-17T02:34:02,32,26.13,1004.85
2020-09-17T02:35:02,32,26.13,1004.83
2020-09-17T02:36:02,32,26.13,1004.87
2020-09-17T02:37:02,32,26.12,1004.84
2020-09-17T02:38:02,32,26.12,1004.82
2020-09-17T02:39:02,32,26.12,1004.8
2020-09-17T02:40:02,32,26.12,1004.77
2020-09-17T02:41:02,32,26.12,1004.8
2020-09-17T02:42:02,32,26.11,1004.76
2020-09-17T02:43:02,32,26.12,1004.8
2020-09-17T02:44:02,32,26.11,1004.76
2020-09-17T02:45:02,32,26.11,1004.78
2020-09-17T02:46:02,32,26.11,1004.77
2020-09-17T02:47:02,32,26.11,1004.75
2020-09-17T02:48:02,32,26.11,1004.76
