time,sensor_id,temp,pres,hum
2020-10-03T00:00:02,33,22.88,994.31,53.89
2020-10-03T00:01:02,33,22.87,994.32,53.86
2020-10-03T00:02:02,33,22.87,994.33,54.1
2020-10-03T00:03:02,33,22.86,994.29,53.91
2020-10-03T00:04:02,33,22.86,994.29,54.15
2020-10-03T00:05:02,33,22.86,994.28,54.18
2020-10-03T00:06:03,33,22.86,994.29,53.92
2020-10-03T00:07:02,33,22.86,994.34,54.07
2020-10-03T00:08:03,33,22.85,994.32,53.93
2020-10-03T00:09:02,33,22.86,994.33,53.92
2020-10-03T00:10:02,33,22.85,994.31,54.02
2020-10-03T00:11:02,33,22.85,994.36,54.12
2020-10-03T00:12:02,33,22.85,994.35,54.08
2020-10-03T00:13:02,33,22.85,994.33,53.87
2020-10-03T00:14:02,33,22.85,994.29,54.13
2020-10-03T00:15:03,33,22.86,994.33,54.18
2020-10-03T00:16:02,33,22.85,994.28,54.16
2020-10-03T00:17:02,33,22.85,994.29,54.09
2020-10-03T00:18:02,33,22.85,994.31,54.0
2020-10-03T00:19:02,33,22.84,994.32,53.9
2020-10-03T00:20:02,33,22.86,994.33,54.11
2020-10-03T00:21:02,33,22.85,994.38,53.84
2020-10-03T00:22:02,33,22.86,994.39,54.01
2020-10-03T00:23:02,33,22.85,994.36,54.08
2020-10-03T00:24:03,33,22.86,994.41,53.96
2020-10-03T00:25:02,33,22.87,994.42,54.04
2020-10-03T00:26:03,33,22.87,994.37,54.09
2020-10-03T00:27:02,33,22.87,994.32,53.92
2020-10-03T00:28:02,33,22.87,994.25,54.05
2020-10-03T00:29:02,33,22.86,994.19,54.08
2020-10-03T00:30:02,33,22.86,994.2,54.01
2020-10-03T00:31:02,33,22.86,994.21,53.92
2020-10-03T00:32:02,33,22.86,994.21,54.1
2020-10-03T00:33:02,33,22.85,994.17,53.82
2020-10-03T00:34:02,33,22.85,994.16,53.84
2020-10-03T00:35:02,33,22.83,994.14,54.13
2020-10-03T00:36:02,33,22.83,994.13,53.94
2020-10-03T00:37:03,33,22.84,994.13,53.99
2020-10-03T00:38:02,33,22.84,994.15,53.97
2020-10-03T00:39:02,33,22.82,994.14,54.05
2020-10-03T00:40:03,33,22.84,994.14,53.89
2020-10-03T00:41:02,33,22.83,994.12,53.95
2020-10-03T00:42:03,33,22.84,994.22,53.88
2020-10-03T00:43:02,33,22.84,994.18,53.83
2020-10-03T00:44:02,33,22.84,994.22,53.92
2020-10-03T00:45:02,33,22.84,994.23,54.09
2020-10-03T00:46:02,33,22.85,994.25,54.04
2020-10-03T00:47:02,33,22.86,994.22,54.1
2020-10-03T00:48:02,33,22.86,994.23,54.11
2020-10-03T00:49:03,33,22.86,994.18,53.99
2020-10-03T00:50:02,33,22.87,994.21,53.97
2020-10-03T00:51:03,33,22.87,994.18,53.96
2020-10-03T00:52:02,33,22.86,994.14,53.82
2020-10-03T00:53:02,33,22.87,994.14,54.09
2020-10-03T00:54:02,33,22.86,994.11,53.88
2020-10-03T00:55:02,33,22.86,994.12,53.88
2020-10-03T00:56:03,33,22.87,994.12,53.79
2020-10-03T00:57:02,33,22.87,994.16,53.94
2020-10-03T00:58:03,33,22.88,994.15,54.04
2020-10-03T00:59:02,33,22.87,994.13,54.01
2020-10-03T01:00:02,33,22.88,994.12,53.79
2020-10-03T01:01:02,33,22.88,994.04,53.76
2020-10-03T01:02:02,33,22.88,994.04,53.67
2020-10-03T01:03:03,33,22.87,994.05,53.89
2020-10-03T01:04:02,33,22.86,994.05,54.08
2020-10-03T01:05:02,33,22.87,994.06,53.75
2020-10-03T01:06:02,33,22.87,994.04,53.79
2020-10-03T01:07:02,33,22.86,994.02,54.0
2020-10-03T01:08:02,33,22.86,993.98,54.1
2020-10-03T01:09:02,33,22.86,994.0,53.96
2020-10-03T01:10:02,33,22.85,994.03,53.94
2020-10-03T01:11:02,33,22.85,994.04,53.92
2020-10-03T01:12:03,33,22.85,994.04,53.79
2020-10-03T01:13:02,33,22.85,994.01,53.86
2020-10-03T01:14:03,33,22.85,994.02,54.09
2020-10-03T01:15:02,33,22.85,993.99,54.17
2020-10-03T01:16:02,33,22.85,994.0,53.84
2020-10-03T01:17:02,33,22.86,993.99,54.07
2020-10-03T01:18:02,33,22.85,994.0,53.8
2020-10-03T01:19:02,33,22.84,994.05,54.02
2020-10-03T01:20:02,33,22.84,994.04,53.74
2020-10-03T01:21:03,33,22.85,994.08,53.96
2020-10-03T01:22:02,33,22.85,994.03,53.94
2020-10-03T01:23:03,33,22.86,994.03,53.77
2020-10-03T01:24:02,33,22.84,994.03,53.77
2020-10-03T01:25:02,33,22.86,994.0,53.88
2020-10-03T01:26:02,33,22.85,994.01,53.94
2020-10-03T01:27:02,33,22.86,994.03,53.87
2020-10-03T01:28:02,33,22.86,994.05,53.83
2020-10-03T01:29:02,33,22.86,994.05,54.0
2020-10-03T01:30:03,33,22.86,994.07,53.86
2020-10-03T01:31:02,33,22.86,994.05,53.98
2020-10-03T01:32:03,33,22.87,994.04,53.89
2020-10-03T01:33:02,33,22.86,994.01,53.77
2020-10-03T01:34:02,33,22.87,993.99,53.7
2020-10-03T01:35:02,33,22.87,994.03,53.75
2020-10-03T01:36:02,33,22.86,994.04,53.99
2020-10-03T01:37:02,33,22.86,994.05,53.85
2020-10-03T01:38:02,33,22.85,994.02,53.77
2020-10-03T01:39:02,33,22.86,994.04,54.0
2020-10-03T01:40:02,33,22.86,994.03,53.64
2020-10-03T01:41:03,33,22.86,994.06,53.78
2020-10-03T01:42:02,33,22.85,994.04,53.88
2020-10-03T01:43:03,33,22.85,994.1,53.72
2020-10-03T01:44:02,33,22.85,994.05,53.97
2020-10-03T01:45:02,33,22.85,994.06,53.93
2020-10-03T01:46:02,33,22.85,994.05,53.91
2020-10-03T01:47:02,33,22.84,994.03,53.81
2020-10-03T01:48:02,33,22.84,994.01,53.91
2020-10-03T01:49:02,33,22.85,994.0,53.99
2020-10-03T01:50:02,33,22.85,994.0,53.83
2020-10-03T01:51:02,33,22.85,994.0,53.96
2020-10-03T01:52:03,33,22.85,994.0,53.72
2020-10-03T01:53:02,33,22.84,993.99,53.9
2020-10-03T01:54:03,33,22.85,993.96,53.87
2020-10-03T01:55:02,33,22.84,993.96,53.95
2020-10-03T01:56:02,33,22.84,994.0,53.86
2020-10-03T01:57:03,33,22.84,994.04,53.74
2020-10-03T01:58:02,33,22.84,993.99,53.79
2020-10-03T01:59:02,33,22.85,994.0,53.77
2020-10-03T02:00:02,33,22.85,993.97,53.95
2020-10-03T02:01:02,33,22.85,994.02,53.87
2020-10-03T02:02:02,33,22.85,994.03,54.0
2020-10-03T02:03:02,33,22.85,994.09,53.79
2020-10-03T02:04:02,33,22.86,994.1,53.91
2020-10-03T02:05:02,33,22.87,994.13,53.76
2020-10-03T02:06:02,33,22.87,994.15,53.73
2020-10-03T02:07:02,33,22.87,994.16,53.71
