time,sensor_id,temp,pres,hum
2020-09-25T00:00:02,33,23.01,995.42,56.28
2020-09-25T00:01:02,33,23.0,995.44,56.26
2020-09-25T00:02:02,33,22.99,995.41,56.5
2020-09-25T00:03:02,33,23.0,995.37,56.36
2020-09-25T00:04:03,33,23.01,995.35,56.34
2020-09-25T00:05:02,33,23.0,995.37,56.39
2020-09-25T00:06:03,33,23.01,995.35,56.5
2020-09-25T00:07:02,33,23.0,995.36,56.29
2020-09-25T00:08:02,33,23.01,995.31,56.48
2020-09-25T00:09:02,33,23.01,995.26,56.32
2020-09-25T00:10:02,33,23.01,995.28,56.29
2020-09-25T00:11:02,33,23.02,995.31,56.5
2020-09-25T00:12:02,33,23.0,995.31,56.52
2020-09-25T00:13:02,33,23.01,995.3,56.48
2020-09-25T00:14:02,33,23.01,995.27,56.26
2020-09-25T00:15:03,33,23.01,995.3,56.52
2020-09-25T00:16:02,33,23.0,995.26,56.37
2020-09-25T00:17:03,33,23.01,995.24,56.32
2020-09-25T00:18:02,33,23.0,995.19,56.61
2020-09-25T00:19:02,33,23.01,995.17,56.28
2020-09-25T00:20:02,33,22.99,995.18,56.52
2020-09-25T00:21:02,33,22.99,995.14,56.55
2020-09-25T00:22:02,33,22.99,995.09,56.35
2020-09-25T00:23:02,33,22.99,995.06,56.35
2020-09-25T00:24:02,33,22.98,995.01,56.57
2020-09-25T00:25:02,33,22.99,994.98,56.66
2020-09-25T00:26:03,33,22.97,994.98,56.39
2020-09-25T00:27:02,33,22.97,995.0,56.42
2020-09-25T00:28:03,33,22.96,994.97,56.56
2020-09-25T00:29:02,33,22.96,994.98,56.34
2020-09-25T00:30:02,33,22.96,994.98,56.34
2020-09-25T00:31:02,33,22.96,995.0,56.61
2020-09-25T00:32:02,33,22.95,994.97,56.4
2020-09-25T00:33:02,33,22.96,994.98,56.38
2020-09-25T00:34:02,33,22.96,994.97,56.48
2020-09-25T00:35:03,33,22.95,994.96,56.57
2020-09-25T00:36:02,33,22.95,994.91,56.42
2020-09-25T00:37:03,33,22.95,994.88,56.5
2020-09-25T00:38:03,33,22.96,994.9,56.47
2020-09-25T00:39:02,33,22.95,994.9,56.59
2020-09-25T00:40:03,33,22.96,994.83,56.39
2020-09-25T00:41:02,33,22.96,994.81,56.62
2020-09-25T00:42:02,33,22.96,994.83,56.45
2020-09-25T00:43:02,33,22.95,994.76,56.34
2020-09-25T00:44:02,33,22.96,994.74,56.48
2020-09-25T00:45:02,33,22.96,994.78,56.38
2020-09-25T00:46:02,33,22.95,994.75,56.69
2020-09-25T00:47:03,33,22.95,994.71,56.39
2020-09-25T00:48:02,33,22.96,994.71,56.53
2020-09-25T00:49:03,33,22.95,994.66,56.45
2020-09-25T00:50:02,33,22.95,994.64,56.5
2020-09-25T00:51:02,33,22.96,994.62,56.36
2020-09-25T00:52:02,33,22.95,994.6,56.38
2020-09-25T00:53:02,33,22.96,994.56,56.71
2020-09-25T00:54:02,33,22.96,994.52,56.52
2020-09-25T00:55:02,33,22.96,994.5,56.62
2020-09-25T00:56:02,33,22.96,994.53,56.61
2020-09-25T00:57:02,33,22.96,994.54,56.38
2020-09-25T00:58:02,33,22.96,994.52,56.55
2020-09-25T00:59:02,33,22.95,994.48,56.41
2020-09-25T01:00:03,33,22.94,994.49,56.44
2020-09-25T01:01:02,33,22.94,994.46,56.38
2020-09-25T01:02:03,33,22.93,994.43,56.41
2020-09-25T01:03:02,33,22.93,994.43,56.57
2020-09-25T01:04:02,33,22.92,994.38,56.62
2020-09-25T01:05:02,33,22.91,994.35,56.46
2020-09-25T01:06:02,33,22.91,994.35,56.44
2020-09-25T01:07:03,33,22.91,994.35,56.5
2020-09-25T01:08:02,33,22.92,994.32,56.72
2020-09-25T01:09:02,33,22.92,994.29,56.56
