time,sensor_id,temp,pres
2020-10-01T00:00:02,32,24.1,995.02
2020-10-01T00:01:02,32,24.1,995.0
2020-10-01T00:02:02,32,24.09,994.99
2020-10-01T00:03:02,32,24.08,995.01
2020-10-01T00:04:02,32,24.09,995.03
2020-10-01T00:05:02,32,24.08,994.9
2020-10-01T00:06:02,32,24.09,995.01
2020-10-01T00:07:02,32,24.09,995.04
2020-10-01T00:08:02,32,24.08,994.97
2020-10-01T00:09:02,32,24.09,994.87
2020-10-01T00:10:02,32,24.08,994.9
2020-10-01T00:11:02,32,24.07,994.89
2020-10-01T00:12:02,32,24.08,994.98
2020-10-01T00:13:02,32,24.07,994.88
2020-10-01T00:14:02,32,24.08,994.93
2020-10-01T00:15:02,32,24.08,994.89
2020-10-01T00:16:02,32,24.08,994.9
2020-10-01T00:17:02,32,24.08,994.78
2020-10-01T00:18:02,32,24.07,994.83
2020-10-01T00:19:02,32,24.08,994.8
2020-10-01T00:20:02,32,24.08,994.81
2020-10-01T00:21:02,32,24.08,994.82
2020-10-01T00:22:03,32,24.09,994.84
2020-10-01T00:23:02,32,24.07,994.8
2020-10-01T00:24:03,32,24.08,994.8
2020-10-01T00:25:02,32,24.07,994.82
2020-10-01T00:26:03,32,24.08,994.86
2020-10-01T00:27:02,32,24.08,994.82
2020-10-01T00:28:03,32,24.08,994.77
2020-10-01T00:29:02,32,24.1,994.77
2020-10-01T00:30:03,32,24.09,994.85
2020-10-01T00:31:02,32,24.09,994.77
2020-10-01T00:32:03,32,24.09,994.84
2020-10-01T00:33:02,32,24.08,994.83
2020-10-01T00:34:03,32,24.09,994.87
2020-10-01T00:35:02,32,24.09,994.79
2020-10-01T00:36:03,32,24.08,994.82
2020-10-01T00:37:02,32,24.09,994.77
2020-10-01T00:38:03,32,24.1,994.79
2020-10-01T00:39:02,32,24.09,994.79
2020-10-01T00:40:03,32,24.1,994.83
2020-10-01T00:41:02,32,24.09,994.78
2020-10-01T00:42:03,32,24.09,994.75
2020-10-01T00:43:02,32,24.08,994.84
2020-10-01T00:44:03,32,24.11,994.78
