time,sensor_id,temp,pres
2020-09-30T00:00:02,32,23.72,1001.47
2020-09-30T00:01:02,32,23.73,1001.45
2020-09-30T00:02:02,32,23.74,1001.43
2020-09-30T00:03:02,32,23.74,1001.34
2020-09-30T00:04:02,32,23.74,1001.31
2020-09-30T00:05:02,32,23.74,1001.32
2020-09-30T00:06:02,32,23.73,1001.3
2020-09-30T00:07:02,32,23.72,1001.24
2020-09-30T00:08:02,32,23.72,1001.26
2020-09-30T00:09:02,32,23.73,1001.24
2020-09-30T00:10:03,32,23.71,1001.2
2020-09-30T00:11:02,32,23.71,1001.2
2020-09-30T00:12:03,32,23.72,1001.21
2020-09-30T00:13:02,32,23.72,1001.2
2020-09-30T00:14:03,32,23.74,1001.19
2020-09-30T00:15:02,32,23.74,1001.25
2020-09-30T00:16:02,32,23.73,1001.23
2020-09-30T00:17:02,32,23.73,1001.26
2020-09-30T00:18:02,32,23.73,1001.28
2020-09-30T00:19:02,32,23.75,1001.27
2020-09-30T00:20:02,32,23.74,1001.24
2020-09-30T00:21:02,32,23.73,1001.23
2020-09-30T00:22:02,32,23.74,1001.25
2020-09-30T00:23:02,32,23.73,1001.18
2020-09-30T00:24:02,32,23.74,1001.24
2020-09-30T00:25:02,32,23.73,1001.26
2020-09-30T00:26:02,32,23.74,1001.27
2020-09-30T00:27:02,32,23.73,1001.26
2020-09-30T00:28:02,32,23.74,1001.2
2020-09-30T00:29:02,32,23.74,1001.18
2020-09-30T00:30:02,32,23.74,1001.11
2020-09-30T00:31:02,32,23.74,1001.17
2020-09-30T00:32:02,32,23.74,1001.14
2020-09-30T00:33:02,32,23.73,1001.12
2020-09-30T00:34:02,32,23.74,1001.1
2020-09-30T00:35:02,32,23.74,1001.11
2020-09-30T00:36:02,32,23.74,1001.18
2020-09-30T00:37:02,32,23.75,1001.09
2020-09-30T00:38:02,32,23.73,1001.11
2020-09-30T00:39:02,32,23.74,1001.17
2020-09-30T00:40:02,32,23.76,1001.14
2020-09-30T00:41:02,32,23.74,1001.14
2020-09-30T00:42:02,32,23.74,1001.14
2020-09-30T00:43:02,32,23.75,1001.11
2020-09-30T00:44:02,32,23.74,1001.06
2020-09-30T00:45:02,32,23.73,1001.08
2020-09-30T00:46:02,32,23.74,1001.07
2020-09-30T00:47:02,32,23.75,1001.05
2020-09-30T00:48:02,32,23.73,1001.03
2020-09-30T00:49:02,32,23.74,1001.01
2020-09-30T00:50:02,32,23.73,1001.02
2020-09-30T00:51:03,32,23.74,1000.99
2020-09-30T00:52:02,32,23.74,1001.04
2020-09-30T00:53:02,32,23.74,1000.98
2020-09-30T00:54:02,32,23.75,1001.01
2020-09-30T00:55:02,32,23.74,1001.04
2020-09-30T00:56:02,32,23.75,1001.05
2020-09-30T00:57:02,32,23.75,1001.04
2020-09-30T00:58:02,32,23.75,1001.03
2020-09-30T00:59:02,32,23.74,1001.06
2020-09-30T01:00:02,32,23.73,1001.04
2020-09-30T01:01:02,32,23.71,1001.08
2020-09-30T01:02:02,32,23.73,1001.08
2020-09-30T01:03:02,32,23.73,1001.05
2020-09-30T01:04:08,32,23.72,1001.02
2020-09-30T01:05:02,32,23.71,1001.06
2020-09-30T01:06:02,32,23.72,1001.0
2020-09-30T01:07:02,32,23.72,1001.05
2020-09-30T01:08:02,32,23.72,1001.1
2020-09-30T01:09:02,32,23.73,1001.05
2020-09-30T01:10:02,32,23.73,1001.0
2020-09-30T01:11:02,32,23.71,1000.94
2020-09-30T01:12:02,32,23.72,1001.0
2020-09-30T01:13:02,32,23.73,1001.0
2020-09-30T01:14:02,32,23.74,1000.97
2020-09-30T01:15:02,32,23.74,1000.93
2020-09-30T01:16:02,32,23.74,1000.94
2020-09-30T01:17:02,32,23.74,1000.93
2020-09-30T01:18:02,32,23.73,1001.0
2020-09-30T01:19:02,32,23.73,1000.94
2020-09-30T01:20:02,32,23.73,1000.9
2020-09-30T01:21:02,32,23.75,1000.89
2020-09-30T01:22:02,32,23.72,1000.91
2020-09-30T01:23:02,32,23.73,1000.88
2020-09-30T01:24:02,32,23.73,1000.85
2020-09-30T01:25:02,32,23.73,1000.89
2020-09-30T01:26:02,32,23.72,1000.8
2020-09-30T01:27:02,32,23.73,1000.76
2020-09-30T01:28:03,32,23.72,1000.77
2020-09-30T01:29:02,32,23.74,1000.77
2020-09-30T01:30:03,32,23.74,1000.7
2020-09-30T01:31:02,32,23.75,1000.69
2020-09-30T01:32:03,32,23.76,1000.71
2020-09-30T01:33:02,32,23.74,1000.6
2020-09-30T01:34:03,32,23.76,1000.61
2020-09-30T01:35:02,32,23.75,1000.53
2020-09-30T01:36:03,32,23.73,1000.55
2020-09-30T01:37:02,32,23.73,1000.53
2020-09-30T01:38:03,32,23.75,1000.49
2020-09-30T01:39:02,32,23.73,1000.52
2020-09-30T01:40:03,32,23.73,1000.47
2020-09-30T01:41:02,32,23.73,1000.44
2020-09-30T01:42:03,32,23.73,1000.47
2020-09-30T01:43:02,32,23.74,1000.43
2020-09-30T01:44:03,32,23.74,1000.47
2020-09-30T01:45:02,32,23.74,1000.49
2020-09-30T01:46:03,32,23.75,1000.48
2020-09-30T01:47:02,32,23.74,1000.46
2020-09-30T01:48:03,32,23.73,1000.48
2020-09-30T01:49:02,32,23.73,1000.47
2020-09-30T01:50:03,32,23.73,1000.49
2020-09-30T01:51:02,32,23.73,1000.47
2020-09-30T01:52:03,32,23.73,1000.44
2020-09-30T01:53:02,32,23.73,1000.45
2020-09-30T01:54:03,32,23.73,1000.48
2020-09-30T01:55:02,32,23.73,1000.38
2020-09-30T01:56:03,32,23.73,1000.37
2020-09-30T01:57:02,32,23.73,1000.33
2020-09-30T01:58:02,32,23.73,1000.4
2020-09-30T01:59:02,32,23.73,1000.37
2020-09-30T02:00:02,32,23.74,1000.34
2020-09-30T02:01:02,32,23.73,1000.43
2020-09-30T02:02:02,32,23.72,1000.34
2020-09-30T02:03:02,32,23.71,1000.3
2020-09-30T02:04:02,32,23.72,1000.24
2020-09-30T02:05:02,32,23.7,1000.22
2020-09-30T02:06:02,32,23.7,1000.25
2020-09-30T02:07:02,32,23.71,1000.14
2020-09-30T02:08:02,32,23.73,1000.14
2020-09-30T02:09:02,32,23.72,1000.08
2020-09-30T02:10:02,32,23.73,1000.1
2020-09-30T02:11:02,32,23.72,1000.06
2020-09-30T02:12:02,32,23.72,1000.14
2020-09-30T02:13:02,32,23.73,1000.11
2020-09-30T02:14:02,32,23.72,1000.12
2020-09-30T02:15:02,32,23.73,1000.13
2020-09-30T02:16:02,32,23.71,1000.16
2020-09-30T02:17:02,32,23.69,1000.17
2020-09-30T02:18:02,32,23.7,1000.15
2020-09-30T02:19:02,32,23.69,1000.14
2020-09-30T02:20:02,32,23.71,1000.15
2020-09-30T02:21:02,32,23.71,1000.13
2020-09-30T02:22:02,32,23.71,1000.07
2020-09-30T02:23:03,32,23.72,1000.12
2020-09-30T02:24:02,32,23.73,1000.06
2020-09-30T02:25:03,32,23.73,1000.04
2020-09-30T02:26:02,32,23.72,1000.09
2020-09-30T02:27:03,32,23.72,1000.07
2020-09-30T02:28:02,32,23.73,1000.14
2020-09-30T02:29:02,32,23.73,1000.15
2020-09-30T02:30:02,32,23.74,1000.14
2020-09-30T02:31:02,32,23.73,1000.1
2020-09-30T02:32:02,32,23.73,1000.12
2020-09-30T02:33:02,32,23.73,1000.13
2020-09-30T02:34:02,32,23.72,1000.15
2020-09-30T02:35:02,32,23.73,1000.17
2020-09-30T02:36:02,32,23.73,1000.14
2020-09-30T02:37:02,32,23.73,1000.21
2020-09-30T02:38:02,32,23.75,1000.23
2020-09-30T02:39:02,32,23.74,1000.23
2020-09-30T02:40:03,32,23.76,1000.22
2020-09-30T02:41:02,32,23.74,1000.22
2020-09-30T02:42:03,32,23.74,1000.19
2020-09-30T02:43:02,32,23.74,1000.19
2020-09-30T02:44:03,32,23.74,1000.22
2020-09-30T02:45:02,32,23.75,1000.27
2020-09-30T02:46:03,32,23.73,1000.22
2020-09-30T02:47:02,32,23.74,1000.21
2020-09-30T02:48:03,32,23.74,1000.22
2020-09-30T02:49:02,32,23.74,1000.26
2020-09-30T02:50:03,32,23.75,1000.27
2020-09-30T02:51:02,32,23.73,1000.27
2020-09-30T02:52:03,32,23.74,1000.25
2020-09-30T02:53:02,32,23.74,1000.23
2020-09-30T02:54:03,32,23.74,1000.19
2020-09-30T02:55:02,32,23.75,1000.21
2020-09-30T02:56:03,32,23.74,1000.19
2020-09-30T02:57:02,32,23.73,1000.21
2020-09-30T02:58:03,32,23.73,1000.16
2020-09-30T02:59:02,32,23.71,1000.18
2020-09-30T03:00:03,32,23.72,1000.15
2020-09-30T03:01:02,32,23.72,1000.17
2020-09-30T03:02:03,32,23.71,1000.21
2020-09-30T03:03:02,32,23.71,1000.14
2020-09-30T03:04:03,32,23.73,1000.11
2020-09-30T03:05:02,32,23.71,1000.15
2020-09-30T03:06:03,32,23.7,1000.09
2020-09-30T03:07:02,32,23.7,1000.08
2020-09-30T03:08:03,32,23.72,1000.04
2020-09-30T03:09:02,32,23.71,1000.04
2020-09-30T03:10:03,32,23.69,1000.1
2020-09-30T03:11:02,32,23.71,1000.04
2020-09-30T03:12:03,32,23.69,1000.03
2020-09-30T03:13:02,32,23.69,999.99
2020-09-30T03:14:03,32,23.68,1000.03
2020-09-30T03:15:02,32,23.69,1000.04
2020-09-30T03:16:03,32,23.68,999.95
2020-09-30T03:17:02,32,23.7,999.97
2020-09-30T03:18:03,32,23.7,999.96
2020-09-30T03:19:02,32,23.7,999.94
2020-09-30T03:20:03,32,23.71,999.92
2020-09-30T03:21:02,32,23.71,999.98
2020-09-30T03:22:02,32,23.72,999.89
2020-09-30T03:23:02,32,23.71,999.94
2020-09-30T03:24:02,32,23.71,999.89
2020-09-30T03:25:02,32,23.71,999.89
2020-09-30T03:26:02,32,23.72,999.87
2020-09-30T03:27:02,32,23.71,999.82
2020-09-30T03:28:02,32,23.7,999.85
2020-09-30T03:29:03,32,23.71,999.84
2020-09-30T03:30:02,32,23.7,999.8
2020-09-30T03:31:03,32,23.7,999.77
2020-09-30T03:32:02,32,23.71,999.74
2020-09-30T03:33:03,32,23.72,999.73
2020-09-30T03:34:02,32,23.73,999.77
2020-09-30T03:35:03,32,23.72,999.73
2020-09-30T03:36:02,32,23.74,999.69
2020-09-30T03:37:03,32,23.73,999.7
2020-09-30T03:38:02,32,23.72,999.64
2020-09-30T03:39:03,32,23.73,999.61
2020-09-30T03:40:02,32,23.74,999.64
2020-09-30T03:41:03,32,23.73,999.62
2020-09-30T03:42:02,32,23.71,999.62
2020-09-30T03:43:03,32,23.72,999.64
2020-09-30T03:44:02,32,23.71,999.53
2020-09-30T03:45:03,32,23.73,999.59
2020-09-30T03:46:02,32,23.72,999.57
2020-09-30T03:47:02,32,23.71,999.54
2020-09-30T03:48:02,32,23.71,999.56
2020-09-30T03:49:02,32,23.72,999.57
2020-09-30T03:50:02,32,23.73,999.5
2020-09-30T03:51:02,32,23.72,999.46
2020-09-30T03:52:02,32,23.73,999.54
2020-09-30T03:53:02,32,23.71,999.49
2020-09-30T03:54:02,32,23.72,999.55
2020-09-30T03:55:02,32,23.73,999.49
2020-09-30T03:56:02,32,23.72,999.53
2020-09-30T03:57:02,32,23.7,999.47
2020-09-30T03:58:02,32,23.71,999.52
2020-09-30T03:59:02,32,23.7,999.58
2020-09-30T04:00:02,32,23.71,999.58
2020-09-30T04:01:02,32,23.71,999.56
2020-09-30T04:02:02,32,23.7,999.61
2020-09-30T04:03:02,32,23.7,999.6
2020-09-30T04:04:02,32,23.7,999.62
2020-09-30T04:05:02,32,23.7,999.61
2020-09-30T04:06:02,32,23.71,999.6
2020-09-30T04:07:02,32,23.7,999.62
2020-09-30T04:08:02,32,23.7,999.6
2020-09-30T04:09:02,32,23.7,999.63
2020-09-30T04:10:02,32,23.7,999.62
2020-09-30T04:11:02,32,23.7,999.63
2020-09-30T04:12:02,32,23.71,999.62
2020-09-30T04:13:02,32,23.72,999.64
2020-09-30T04:14:02,32,23.72,999.59
2020-09-30T04:15:02,32,23.72,999.61
2020-09-30T04:16:02,32,23.7,999.59
2020-09-30T04:17:02,32,23.72,999.59
2020-09-30T04:18:02,32,23.72,999.55
2020-09-30T04:19:02,32,23.71,999.55
2020-09-30T04:20:02,32,23.71,999.55
2020-09-30T04:21:02,32,23.73,999.55
2020-09-30T04:22:02,32,23.71,999.54
2020-09-30T04:23:02,32,23.71,999.54
2020-09-30T04:24:02,32,23.7,999.49
2020-09-30T04:25:02,32,23.72,999.49
2020-09-30T04:26:02,32,23.73,999.5
2020-09-30T04:27:02,32,23.7,999.54
2020-09-30T04:28:02,32,23.7,999.53
2020-09-30T04:29:02,32,23.69,999.52
2020-09-30T04:30:02,32,23.71,999.51
2020-09-30T04:31:02,32,23.7,999.59
2020-09-30T04:32:02,32,23.7,999.55
2020-09-30T04:33:02,32,23.69,999.54
2020-09-30T04:34:02,32,23.7,999.54
2020-09-30T04:35:02,32,23.69,999.54
2020-09-30T04:36:02,32,23.69,999.54
2020-09-30T04:37:02,32,23.68,999.54
2020-09-30T04:38:02,32,23.69,999.54
2020-09-30T04:39:02,32,23.69,999.52
2020-09-30T04:40:03,32,23.7,999.47
2020-09-30T04:41:02,32,23.71,999.5
2020-09-30T04:42:03,32,23.71,999.45
2020-09-30T04:43:02,32,23.71,999.53
2020-09-30T04:44:03,32,23.69,999.52
2020-09-30T04:45:02,32,23.7,999.47
2020-09-30T04:46:03,32,23.69,999.49
2020-09-30T04:47:02,32,23.69,999.48
2020-09-30T04:48:03,32,23.69,999.55
2020-09-30T04:49:02,32,23.7,999.48
2020-09-30T04:50:03,32,23.7,999.53
2020-09-30T04:51:02,32,23.7,999.56
2020-09-30T04:52:03,32,23.69,999.54
2020-09-30T04:53:02,32,23.69,999.55
2020-09-30T04:54:03,32,23.69,999.6
2020-09-30T04:55:02,32,23.69,999.6
2020-09-30T04:56:03,32,23.69,999.61
2020-09-30T04:57:02,32,23.69,999.58
2020-09-30T04:58:03,32,23.7,999.53
2020-09-30T04:59:02,32,23.7,999.56
2020-09-30T05:00:03,32,23.72,999.59
2020-09-30T05:01:02,32,23.7,999.61
2020-09-30T05:02:03,32,23.7,999.61
2020-09-30T05:03:02,32,23.7,999.55
2020-09-30T05:04:03,32,23.72,999.55
2020-09-30T05:05:02,32,23.72,999.52
2020-09-30T05:06:02,32,23.71,999.62
2020-09-30T05:07:02,32,23.69,999.54
2020-09-30T05:08:02,32,23.68,999.58
2020-09-30T05:09:02,32,23.7,999.56
2020-09-30T05:10:02,32,23.71,999.57
2020-09-30T05:11:02,32,23.7,999.54
2020-09-30T05:12:03,32,23.7,999.52
2020-09-30T05:13:02,32,23.69,999.54
2020-09-30T05:14:02,32,23.7,999.49
2020-09-30T05:15:02,32,23.71,999.5
2020-09-30T05:16:03,32,23.71,999.47
2020-09-30T05:17:02,32,23.7,999.5
2020-09-30T05:18:02,32,23.69,999.49
2020-09-30T05:19:02,32,23.7,999.43
2020-09-30T05:20:02,32,23.69,999.46
2020-09-30T05:21:02,32,23.7,999.46
2020-09-30T05:22:02,32,23.7,999.51
2020-09-30T05:23:02,32,23.69,999.53
2020-09-30T05:24:02,32,23.7,999.49
2020-09-30T05:25:02,32,23.71,999.45
2020-09-30T05:26:02,32,23.7,999.54
2020-09-30T05:27:02,32,23.7,999.54
2020-09-30T05:28:02,32,23.7,999.58
2020-09-30T05:29:02,32,23.7,999.54
2020-09-30T05:30:02,32,23.7,999.53
2020-09-30T05:31:02,32,23.7,999.47
2020-09-30T05:32:02,32,23.7,999.51
2020-09-30T05:33:02,32,23.71,999.47
2020-09-30T05:34:02,32,23.71,999.45
2020-09-30T05:35:02,32,23.7,999.51
2020-09-30T05:36:02,32,23.7,999.42
2020-09-30T05:37:02,32,23.72,999.44
2020-09-30T05:38:02,32,23.69,999.39
2020-09-30T05:39:02,32,23.69,999.37
2020-09-30T05:40:02,32,23.71,999.46
2020-09-30T05:41:02,32,23.71,999.47
2020-09-30T05:42:02,32,23.71,999.45
2020-09-30T05:43:02,32,23.7,999.47
2020-09-30T05:44:03,32,23.72,999.43
