time,sensor_id,temp,pres,hum
2020-09-22T00:00:02,33,23.33,1005.71,41.55
2020-09-22T00:01:02,33,23.33,1005.69,41.49
2020-09-22T00:02:02,33,23.33,1005.75,41.3
2020-09-22T00:03:02,33,23.32,1005.75,41.4
2020-09-22T00:04:02,33,23.31,1005.77,41.55
2020-09-22T00:05:03,33,23.29,1005.81,41.4
2020-09-22T00:06:02,33,23.28,1005.77,41.45
2020-09-22T00:07:03,33,23.29,1005.81,41.51
2020-09-22T00:08:02,33,23.29,1005.8,41.47
2020-09-22T00:09:02,33,23.27,1005.82,41.62
2020-09-22T00:10:02,33,23.28,1005.79,41.56
2020-09-22T00:11:02,33,23.27,1005.84,41.44
2020-09-22T00:12:03,33,23.27,1005.79,41.66
2020-09-22T00:13:02,33,23.28,1005.77,41.55
2020-09-22T00:14:03,33,23.26,1005.74,41.36
2020-09-22T00:15:02,33,23.27,1005.72,41.68
2020-09-22T00:16:02,33,23.26,1005.75,41.48
2020-09-22T00:17:02,33,23.27,1005.69,41.7
2020-09-22T00:18:02,33,23.25,1005.77,41.67
2020-09-22T00:19:02,33,23.25,1005.78,41.4
2020-09-22T00:20:02,33,23.25,1005.75,41.79
2020-09-22T00:21:03,33,23.25,1005.73,41.67
2020-09-22T00:22:02,33,23.25,1005.76,41.55
2020-09-22T00:23:02,33,23.26,1005.76,41.44
2020-09-22T00:24:02,33,23.25,1005.73,41.66
2020-09-22T00:25:02,33,23.25,1005.75,41.68
2020-09-22T00:26:02,33,23.25,1005.71,41.77
2020-09-22T00:27:02,33,23.26,1005.68,41.66
2020-09-22T00:28:02,33,23.25,1005.68,41.53
2020-09-22T00:29:02,33,23.24,1005.73,41.56
2020-09-22T00:30:03,33,23.25,1005.69,41.7
2020-09-22T00:31:02,33,23.25,1005.66,41.67
2020-09-22T00:32:03,33,23.27,1005.68,41.73
2020-09-22T00:33:02,33,23.26,1005.69,41.74
2020-09-22T00:34:02,33,23.25,1005.71,41.6
2020-09-22T00:35:02,33,23.25,1005.71,41.6
2020-09-22T00:36:02,33,23.25,1005.75,41.52
2020-09-22T00:37:02,33,23.25,1005.7,41.79
2020-09-22T00:38:02,33,23.25,1005.69,41.75
2020-09-22T00:39:03,33,23.24,1005.68,41.59
2020-09-22T00:40:02,33,23.24,1005.69,41.58
2020-09-22T00:41:03,33,23.24,1005.69,41.71
2020-09-22T00:42:02,33,23.24,1005.65,41.64
2020-09-22T00:43:02,33,23.23,1005.65,41.71
2020-09-22T00:44:03,33,23.23,1005.69,41.57
2020-09-22T00:45:02,33,23.22,1005.67,41.6
2020-09-22T00:46:02,33,23.22,1005.66,41.6
2020-09-22T00:47:02,33,23.22,1005.61,41.85
2020-09-22T00:48:02,33,23.2,1005.65,41.87
2020-09-22T00:49:02,33,23.2,1005.64,42.0
2020-09-22T00:50:02,33,23.22,1005.67,41.82
2020-09-22T00:51:02,33,23.21,1005.62,41.58
2020-09-22T00:52:02,33,23.21,1005.62,41.92
2020-09-22T00:53:03,33,23.21,1005.65,41.89
2020-09-22T00:54:02,33,23.21,1005.6,41.92
2020-09-22T00:55:03,33,23.21,1005.56,41.72
2020-09-22T00:56:02,33,23.2,1005.56,41.74
2020-09-22T00:57:02,33,23.2,1005.51,41.88
2020-09-22T00:58:02,33,23.2,1005.5,41.69
2020-09-22T00:59:02,33,23.19,1005.54,41.86
2020-09-22T01:00:02,33,23.2,1005.51,41.87
2020-09-22T01:01:02,33,23.19,1005.49,41.81
2020-09-22T01:02:02,33,23.19,1005.49,41.65
2020-09-22T01:03:03,33,23.19,1005.5,42.0
2020-09-22T01:04:02,33,23.19,1005.52,41.67
2020-09-22T01:05:03,33,23.19,1005.51,41.72
2020-09-22T01:06:02,33,23.18,1005.48,41.87
2020-09-22T01:07:03,33,23.19,1005.51,41.96
2020-09-22T01:08:02,33,23.18,1005.48,41.7
2020-09-22T01:09:02,33,23.18,1005.49,42.07
2020-09-22T01:10:03,33,23.19,1005.42,41.99
2020-09-22T01:11:02,33,23.18,1005.44,41.84
2020-09-22T01:12:03,33,23.18,1005.47,41.94
2020-09-22T01:13:02,33,23.18,1005.47,41.85
2020-09-22T01:14:02,33,23.18,1005.43,41.89
2020-09-22T01:15:03,33,23.18,1005.44,41.81
2020-09-22T01:16:02,33,23.17,1005.43,41.73
2020-09-22T01:17:02,33,23.17,1005.41,41.87
2020-09-22T01:18:02,33,23.17,1005.45,41.92
2020-09-22T01:19:02,33,23.16,1005.49,41.81
2020-09-22T01:20:02,33,23.17,1005.42,41.88
2020-09-22T01:21:02,33,23.16,1005.43,41.81
2020-09-22T01:22:02,33,23.15,1005.39,41.8
2020-09-22T01:23:02,33,23.15,1005.36,41.79
2020-09-22T01:24:03,33,23.14,1005.36,41.86
2020-09-22T01:25:02,33,23.15,1005.36,41.86
2020-09-22T01:26:03,33,23.14,1005.35,42.11
2020-09-22T01:27:02,33,23.12,1005.36,42.09
2020-09-22T01:28:02,33,23.14,1005.35,42.0
2020-09-22T01:29:03,33,23.14,1005.34,41.99
2020-09-22T01:30:02,33,23.14,1005.37,42.07
2020-09-22T01:31:02,33,23.14,1005.38,41.97
2020-09-22T01:32:02,33,23.14,1005.33,42.1
2020-09-22T01:33:02,33,23.14,1005.27,42.13
2020-09-22T01:34:02,33,23.13,1005.3,42.0
2020-09-22T01:35:02,33,23.12,1005.31,41.96
2020-09-22T01:36:03,33,23.12,1005.32,41.97
2020-09-22T01:37:02,33,23.11,1005.29,42.04
2020-09-22T01:38:03,33,23.12,1005.33,41.96
2020-09-22T01:39:02,33,23.11,1005.3,42.05
2020-09-22T01:40:03,33,23.12,1005.3,41.91
2020-09-22T01:41:02,33,23.12,1005.3,42.15
2020-09-22T01:42:02,33,23.11,1005.34,42.11
2020-09-22T01:43:02,33,23.12,1005.3,42.11
2020-09-22T01:44:02,33,23.12,1005.29,42.13
2020-09-22T01:45:02,33,23.11,1005.33,42.04
2020-09-22T01:46:02,33,23.12,1005.28,42.21
2020-09-22T01:47:02,33,23.12,1005.3,41.97
2020-09-22T01:48:02,33,23.12,1005.31,42.21
2020-09-22T01:49:03,33,23.11,1005.33,42.21
2020-09-22T01:50:02,33,23.12,1005.33,41.98
2020-09-22T01:51:03,33,23.11,1005.3,42.08
2020-09-22T01:52:02,33,23.11,1005.36,41.97
2020-09-22T01:53:02,33,23.11,1005.37,42.02
2020-09-22T01:54:02,33,23.11,1005.34,42.09
2020-09-22T01:55:02,33,23.11,1005.37,42.13
2020-09-22T01:56:02,33,23.12,1005.37,42.17
2020-09-22T01:57:02,33,23.11,1005.35,41.99
2020-09-22T01:58:02,33,23.1,1005.32,42.12
2020-09-22T01:59:02,33,23.08,1005.38,42.21
2020-09-22T02:00:03,33,23.09,1005.3,42.25
2020-09-22T02:01:02,33,23.09,1005.35,42.32
2020-09-22T02:02:03,33,23.09,1005.36,42.05
2020-09-22T02:03:02,33,23.08,1005.32,42.11
2020-09-22T02:04:02,33,23.08,1005.32,42.28
2020-09-22T02:05:02,33,23.08,1005.34,42.11
2020-09-22T02:06:02,33,23.08,1005.35,42.29
2020-09-22T02:07:02,33,23.08,1005.28,42.32
2020-09-22T02:08:02,33,23.08,1005.33,42.35
2020-09-22T02:09:02,33,23.08,1005.35,42.14
2020-09-22T02:10:02,33,23.07,1005.38,42.16
2020-09-22T02:11:03,33,23.07,1005.42,42.34
2020-09-22T02:12:02,33,23.06,1005.38,42.34
2020-09-22T02:13:03,33,23.07,1005.35,42.15
2020-09-22T02:14:02,33,23.07,1005.34,42.17
2020-09-22T02:15:02,33,23.07,1005.32,42.33
2020-09-22T02:16:02,33,23.08,1005.29,42.24
2020-09-22T02:17:02,33,23.06,1005.29,42.48
2020-09-22T02:18:02,33,23.06,1005.3,42.11
2020-09-22T02:19:02,33,23.07,1005.33,42.16
2020-09-22T02:20:03,33,23.07,1005.35,42.4
2020-09-22T02:21:02,33,23.06,1005.34,42.13
2020-09-22T02:22:02,33,23.06,1005.33,42.42
2020-09-22T02:23:02,33,23.07,1005.33,42.19
2020-09-22T02:24:02,33,23.07,1005.33,42.39
2020-09-22T02:25:02,33,23.08,1005.31,42.29
2020-09-22T02:26:02,33,23.08,1005.3,42.1
2020-09-22T02:27:03,33,23.07,1005.31,42.38
2020-09-22T02:28:02,33,23.07,1005.32,42.19
2020-09-22T02:29:03,33,23.07,1005.32,42.44
2020-09-22T02:30:02,33,23.07,1005.3,42.4
2020-09-22T02:31:02,33,23.07,1005.34,42.29
2020-09-22T02:32:02,33,23.06,1005.32,42.44
2020-09-22T02:33:02,33,23.07,1005.36,42.27
2020-09-22T02:34:02,33,23.06,1005.35,42.22
2020-09-22T02:35:02,33,23.07,1005.32,42.46
2020-09-22T02:36:02,33,23.06,1005.36,42.31
2020-09-22T02:37:02,33,23.05,1005.34,42.24
2020-09-22T02:38:03,33,23.05,1005.38,42.39
