time,sensor_id,temp,pres,hum
2020-09-26T00:00:03,33,22.43,979.57,58.52
2020-09-26T00:01:02,33,22.44,979.58,58.58
2020-09-26T00:02:02,33,22.44,979.56,58.27
2020-09-26T00:03:02,33,22.43,979.55,58.57
2020-09-26T00:04:02,33,22.45,979.53,58.53
2020-09-26T00:05:02,33,22.43,979.52,58.47
2020-09-26T00:06:02,33,22.44,979.53,58.56
2020-09-26T00:07:02,33,22.45,979.5,58.32
2020-09-26T00:08:02,33,22.45,979.48,58.24
2020-09-26T00:09:03,33,22.44,979.44,58.35
2020-09-26T00:10:02,33,22.44,979.46,58.56
2020-09-26T00:11:03,33,22.44,979.46,58.47
2020-09-26T00:12:02,33,22.43,979.42,58.49
2020-09-26T00:13:03,33,22.44,979.43,58.47
2020-09-26T00:14:02,33,22.45,979.45,58.43
2020-09-26T00:15:02,33,22.45,979.47,58.52
2020-09-26T00:16:02,33,22.44,979.49,58.31
2020-09-26T00:17:02,33,22.45,979.46,58.33
2020-09-26T00:18:02,33,22.45,979.47,58.62
2020-09-26T00:19:02,33,22.45,979.44,58.4
2020-09-26T00:20:03,33,22.45,979.43,58.59
2020-09-26T00:21:02,33,22.46,979.4,58.46
2020-09-26T00:22:03,33,22.45,979.36,58.51
2020-09-26T00:23:02,33,22.45,979.23,58.31
2020-09-26T00:24:03,33,22.45,979.13,58.53
2020-09-26T00:25:02,33,22.44,979.1,58.29
2020-09-26T00:26:02,33,22.44,979.08,58.44
2020-09-26T00:27:02,33,22.44,979.03,58.43
2020-09-26T00:28:02,33,22.43,978.93,58.28
2020-09-26T00:29:03,33,22.42,978.86,58.57
2020-09-26T00:30:02,33,22.42,978.82,58.32
2020-09-26T00:31:02,33,22.42,978.8,58.59
2020-09-26T00:32:02,33,22.41,978.8,58.4
2020-09-26T00:33:02,33,22.42,978.87,58.58
2020-09-26T00:34:02,33,22.42,978.81,58.3
2020-09-26T00:35:02,33,22.41,978.8,58.51
2020-09-26T00:36:03,33,22.42,978.78,58.5
2020-09-26T00:37:02,33,22.41,978.73,58.47
2020-09-26T00:38:02,33,22.41,978.67,58.31
2020-09-26T00:39:02,33,22.41,978.56,58.64
2020-09-26T00:40:02,33,22.42,978.57,58.64
2020-09-26T00:41:02,33,22.41,978.56,58.67
2020-09-26T00:42:02,33,22.42,978.52,58.46
2020-09-26T00:43:02,33,22.42,978.48,58.39
2020-09-26T00:44:02,33,22.42,978.43,58.5
2020-09-26T00:45:02,33,22.42,978.4,58.57
2020-09-26T00:46:02,33,22.42,978.37,58.35
2020-09-26T00:47:03,33,22.43,978.36,58.38
2020-09-26T00:48:02,33,22.41,978.41,58.41
2020-09-26T00:49:03,33,22.41,978.43,58.58
2020-09-26T00:50:02,33,22.41,978.49,58.63
2020-09-26T00:51:02,33,22.42,978.48,58.61
2020-09-26T00:52:02,33,22.41,978.48,58.6
2020-09-26T00:53:02,33,22.42,978.48,58.55
2020-09-26T00:54:02,33,22.42,978.5,58.44
2020-09-26T00:55:02,33,22.41,978.47,58.39
2020-09-26T00:56:02,33,22.43,978.46,58.58
2020-09-26T00:57:02,33,22.42,978.48,58.46
2020-09-26T00:58:02,33,22.41,978.45,58.4
2020-09-26T00:59:02,33,22.42,978.48,58.41
2020-09-26T01:00:03,33,22.42,978.46,58.59
2020-09-26T01:01:02,33,22.41,978.49,58.39
2020-09-26T01:02:03,33,22.42,978.47,58.41
2020-09-26T01:03:02,33,22.43,978.48,58.58
2020-09-26T01:04:03,33,22.43,978.49,58.57
2020-09-26T01:05:02,33,22.42,978.46,58.38
2020-09-26T01:06:02,33,22.42,978.46,58.35
2020-09-26T01:07:02,33,22.42,978.44,58.65
2020-09-26T01:08:02,33,22.42,978.38,58.63
2020-09-26T01:09:02,33,22.41,978.34,58.5
2020-09-26T01:10:02,33,22.39,978.32,58.61
2020-09-26T01:11:02,33,22.39,978.29,58.66
2020-09-26T01:12:02,33,22.38,978.27,58.64
2020-09-26T01:13:03,33,22.38,978.29,58.46
2020-09-26T01:14:02,33,22.38,978.26,58.49
2020-09-26T01:15:03,33,22.38,978.22,58.42
2020-09-26T01:16:02,33,22.39,978.16,58.63
2020-09-26T01:17:03,33,22.37,978.19,58.48
2020-09-26T01:18:02,33,22.38,978.19,58.53
2020-09-26T01:19:02,33,22.38,978.19,58.75
2020-09-26T01:20:02,33,22.38,978.21,58.72
2020-09-26T01:21:02,33,22.37,978.22,58.51
2020-09-26T01:22:02,33,22.37,978.19,58.8
2020-09-26T01:23:02,33,22.37,978.14,58.68
2020-09-26T01:24:03,33,22.37,978.12,58.63
2020-09-26T01:25:02,33,22.37,978.13,58.75
2020-09-26T01:26:03,33,22.38,978.11,58.42
2020-09-26T01:27:02,33,22.37,978.04,58.57
2020-09-26T01:28:03,33,22.39,978.04,58.67
2020-09-26T01:29:02,33,22.36,978.03,58.58
2020-09-26T01:30:02,33,22.37,977.99,58.63
2020-09-26T01:31:02,33,22.36,977.96,58.55
2020-09-26T01:32:02,33,22.36,977.96,58.71
2020-09-26T01:33:02,33,22.36,977.98,58.65
2020-09-26T01:34:02,33,22.37,978.01,58.66
2020-09-26T01:35:02,33,22.37,978.08,58.54
2020-09-26T01:36:02,33,22.37,978.1,58.52
2020-09-26T01:37:03,33,22.38,978.13,58.65
2020-09-26T01:38:02,33,22.38,978.14,58.55
2020-09-26T01:39:02,33,22.37,978.1,58.77
2020-09-26T01:40:02,33,22.39,978.12,58.75
2020-09-26T01:41:02,33,22.39,978.1,58.5
2020-09-26T01:42:03,33,22.39,978.08,58.65
2020-09-26T01:43:02,33,22.38,978.05,58.44
2020-09-26T01:44:03,33,22.37,977.98,58.52
2020-09-26T01:45:02,33,22.38,978.0,58.49
2020-09-26T01:46:03,33,22.38,977.98,58.41
2020-09-26T01:47:02,33,22.38,977.93,58.58
2020-09-26T01:48:02,33,22.35,977.96,58.37
2020-09-26T01:49:03,33,22.35,977.95,58.73
2020-09-26T01:50:02,33,22.35,977.95,58.62
2020-09-26T01:51:03,33,22.33,977.97,58.85
2020-09-26T01:52:02,33,22.34,977.95,58.6
2020-09-26T01:53:02,33,22.34,977.92,58.72
2020-09-26T01:54:02,33,22.36,977.95,58.58
2020-09-26T01:55:02,33,22.35,977.95,58.7
2020-09-26T01:56:02,33,22.35,977.96,58.79
2020-09-26T01:57:02,33,22.35,977.98,58.74
2020-09-26T01:58:03,33,22.34,977.97,58.67
2020-09-26T01:59:02,33,22.34,978.02,58.87
2020-09-26T02:00:02,33,22.35,978.05,58.67
2020-09-26T02:01:02,33,22.34,978.05,58.87
2020-09-26T02:02:02,33,22.34,978.01,58.78
2020-09-26T02:03:02,33,22.34,978.03,58.73
2020-09-26T02:04:02,33,22.34,978.02,58.64
2020-09-26T02:05:02,33,22.33,978.0,58.63
2020-09-26T02:06:02,33,22.34,978.0,58.63
2020-09-26T02:07:03,33,22.33,977.96,58.64
2020-09-26T02:08:02,33,22.33,977.97,58.61
2020-09-26T02:09:03,33,22.33,977.99,58.78
2020-09-26T02:10:02,33,22.32,977.9,58.84
2020-09-26T02:11:02,33,22.32,977.96,58.58
2020-09-26T02:12:02,33,22.31,977.95,58.77
2020-09-26T02:13:02,33,22.32,977.94,58.52
2020-09-26T02:14:02,33,22.32,977.86,58.82
2020-09-26T02:15:02,33,22.31,977.88,58.7
2020-09-26T02:16:02,33,22.32,977.94,58.57
2020-09-26T02:17:02,33,22.3,978.04,58.54
2020-09-26T02:18:03,33,22.3,978.13,58.85
2020-09-26T02:19:02,33,22.3,978.2,58.92
2020-09-26T02:20:03,33,22.31,978.14,58.64
2020-09-26T02:21:02,33,22.29,978.16,58.69
2020-09-26T02:22:03,33,22.29,978.3,58.62
2020-09-26T02:23:02,33,22.28,978.51,58.59
2020-09-26T02:24:02,33,22.26,978.7,58.84
2020-09-26T02:25:02,33,22.27,978.69,58.84
2020-09-26T02:26:02,33,22.26,978.62,58.61
2020-09-26T02:27:02,33,22.25,978.32,58.87
2020-09-26T02:28:02,33,22.24,978.14,58.7
2020-09-26T02:29:02,33,22.23,978.18,58.83
2020-09-26T02:30:02,33,22.22,978.17,58.92
2020-09-26T02:31:02,33,22.22,978.28,59.01
2020-09-26T02:32:02,33,22.21,978.4,58.89
2020-09-26T02:33:03,33,22.21,978.54,58.95
2020-09-26T02:34:02,33,22.21,978.66,58.98
2020-09-26T02:35:03,33,22.2,978.7,58.82
2020-09-26T02:36:02,33,22.2,978.51,58.82
2020-09-26T02:37:02,33,22.19,978.46,58.85
2020-09-26T02:38:03,33,22.18,978.41,58.73
2020-09-26T02:39:02,33,22.18,978.49,58.72
2020-09-26T02:40:03,33,22.17,978.51,58.63
2020-09-26T02:41:02,33,22.16,978.49,58.86
2020-09-26T02:42:02,33,22.15,978.48,58.89
2020-09-26T02:43:02,33,22.16,978.44,58.77
2020-09-26T02:44:02,33,22.16,978.43,58.63
2020-09-26T02:45:03,33,22.15,978.44,59.0
2020-09-26T02:46:02,33,22.14,978.5,58.94
2020-09-26T02:47:03,33,22.14,978.59,58.84
2020-09-26T02:48:02,33,22.14,978.68,58.96
2020-09-26T02:49:03,33,22.13,978.67,58.93
2020-09-26T02:50:02,33,22.13,978.58,58.56
2020-09-26T02:51:02,33,22.11,978.49,58.86
2020-09-26T02:52:02,33,22.12,978.45,58.9
2020-09-26T02:53:02,33,22.11,978.49,58.62
2020-09-26T02:54:03,33,22.1,978.46,58.63
2020-09-26T02:55:02,33,22.09,978.5,58.84
2020-09-26T02:56:03,33,22.09,978.6,58.58
2020-09-26T02:57:02,33,22.08,978.65,58.67
2020-09-26T02:58:02,33,22.08,978.64,58.74
2020-09-26T02:59:02,33,22.08,978.61,58.61
2020-09-26T03:00:02,33,22.08,978.66,58.76
2020-09-26T03:01:03,33,22.07,978.66,58.51
2020-09-26T03:02:02,33,22.06,978.68,58.61
2020-09-26T03:03:03,33,22.05,978.8,58.72
2020-09-26T03:04:02,33,22.05,978.88,58.77
2020-09-26T03:05:02,33,22.03,978.98,58.47
2020-09-26T03:06:02,33,22.05,979.0,58.68
2020-09-26T03:07:02,33,22.05,979.06,58.77
2020-09-26T03:08:02,33,22.03,979.15,58.58
2020-09-26T03:09:02,33,22.04,979.24,58.54
2020-09-26T03:10:03,33,22.03,979.34,58.64
2020-09-26T03:11:02,33,22.02,979.33,58.72
2020-09-26T03:12:03,33,22.02,979.32,58.43
2020-09-26T03:13:02,33,22.01,979.3,58.67
2020-09-26T03:14:02,33,22.0,979.23,58.62
2020-09-26T03:15:02,33,21.99,979.2,58.52
2020-09-26T03:16:02,33,22.0,979.28,58.39
2020-09-26T03:17:02,33,21.99,979.29,58.56
2020-09-26T03:18:02,33,21.99,979.37,58.61
2020-09-26T03:19:02,33,21.99,979.45,58.35
2020-09-26T03:20:02,33,21.97,979.42,58.5
2020-09-26T03:21:03,33,21.98,979.39,58.37
2020-09-26T03:22:02,33,21.97,979.4,58.52
2020-09-26T03:23:03,33,21.97,979.38,58.56
2020-09-26T03:24:02,33,21.97,979.33,58.33
2020-09-26T03:25:03,33,21.94,979.41,58.39
2020-09-26T03:26:02,33,21.95,979.41,58.23
2020-09-26T03:27:02,33,21.95,979.49,58.59
2020-09-26T03:28:02,33,21.95,979.52,58.35
2020-09-26T03:29:02,33,21.94,979.54,58.47
2020-09-26T03:30:02,33,21.94,979.56,58.3
2020-09-26T03:31:02,33,21.95,979.55,58.14
2020-09-26T03:32:02,33,21.93,979.45,58.55
2020-09-26T03:33:02,33,21.92,979.43,58.17
2020-09-26T03:34:03,33,21.93,979.28,58.4
2020-09-26T03:35:02,33,21.92,979.11,58.32
2020-09-26T03:36:03,33,21.93,978.96,58.5
2020-09-26T03:37:02,33,21.93,978.87,58.5
2020-09-26T03:38:03,33,21.92,978.8,58.43
2020-09-26T03:39:02,33,21.92,978.78,58.15
2020-09-26T03:40:02,33,21.92,978.62,58.42
2020-09-26T03:41:02,33,21.91,978.62,58.3
2020-09-26T03:42:02,33,21.92,978.56,58.25
2020-09-26T03:43:02,33,21.93,978.58,58.45
2020-09-26T03:44:02,33,21.91,978.58,58.42
2020-09-26T03:45:03,33,21.91,978.62,58.29
2020-09-26T03:46:02,33,21.91,978.62,58.4
2020-09-26T03:47:02,33,21.92,978.67,58.38
2020-09-26T03:48:02,33,21.92,978.67,58.22
2020-09-26T03:49:02,33,21.92,978.75,58.34
2020-09-26T03:50:03,33,21.91,978.66,58.22
2020-09-26T03:51:02,33,21.92,978.56,58.29
2020-09-26T03:52:03,33,21.92,978.48,58.06
2020-09-26T03:53:02,33,21.92,978.42,58.22
2020-09-26T03:54:03,33,21.92,978.39,58.04
2020-09-26T03:55:02,33,21.91,978.34,58.11
2020-09-26T03:56:02,33,21.9,978.39,58.17
2020-09-26T03:57:02,33,21.91,978.42,58.36
2020-09-26T03:58:02,33,21.91,978.49,58.12
2020-09-26T03:59:03,33,21.92,978.63,58.35
2020-09-26T04:00:02,33,21.93,978.71,58.37
2020-09-26T04:01:03,33,21.93,978.8,58.29
2020-09-26T04:02:02,33,21.93,978.79,58.02
2020-09-26T04:03:03,33,21.93,978.78,58.43
2020-09-26T04:04:02,33,21.93,978.82,58.14
2020-09-26T04:05:02,33,21.93,978.87,58.33
2020-09-26T04:06:02,33,21.94,978.96,58.43
2020-09-26T04:07:02,33,21.94,978.94,58.29
2020-09-26T04:08:02,33,21.94,979.0,58.21
2020-09-26T04:09:02,33,21.94,979.01,58.33
2020-09-26T04:10:02,33,21.95,979.08,58.19
2020-09-26T04:11:02,33,21.94,979.08,58.09
2020-09-26T04:12:03,33,21.95,979.09,58.29
2020-09-26T04:13:02,33,21.96,979.13,58.07
2020-09-26T04:14:03,33,21.94,979.23,58.07
2020-09-26T04:15:02,33,21.96,979.23,58.19
2020-09-26T04:16:02,33,21.96,979.1,58.03
2020-09-26T04:17:02,33,21.95,979.04,58.01
2020-09-26T04:18:02,33,21.96,979.09,57.96
