time,sensor_id,temp,pres
2020-09-13T00:00:02,32,25.37,1011.32
2020-09-13T00:01:03,32,25.37,1011.33
2020-09-13T00:02:02,32,25.36,1011.38
2020-09-13T00:03:03,32,25.36,1011.34
2020-09-13T00:04:02,32,25.35,1011.35
2020-09-13T00:05:03,32,25.36,1011.35
2020-09-13T00:06:02,32,25.35,1011.34
2020-09-13T00:07:02,32,25.35,1011.35
2020-09-13T00:08:02,32,25.35,1011.33
2020-09-13T00:09:02,32,25.35,1011.35
2020-09-13T00:10:02,32,25.35,1011.39
2020-09-13T00:11:02,32,25.36,1011.32
2020-09-13T00:12:02,32,25.35,1011.34
2020-09-13T00:13:02,32,25.34,1011.37
2020-09-13T00:14:02,32,25.35,1011.38
2020-09-13T00:15:02,32,25.35,1011.35
2020-09-13T00:16:02,32,25.34,1011.35
2020-09-13T00:17:02,32,25.34,1011.31
2020-09-13T00:18:02,32,25.34,1011.29
2020-09-13T00:19:02,32,25.34,1011.33
2020-09-13T00:20:02,32,25.33,1011.32
2020-09-13T00:21:02,32,25.34,1011.34
2020-09-13T00:22:02,32,25.34,1011.35
2020-09-13T00:23:02,32,25.34,1011.32
2020-09-13T00:24:02,32,25.34,1011.35
2020-09-13T00:25:02,32,25.33,1011.36
2020-09-13T00:26:02,32,25.34,1011.35
2020-09-13T00:27:02,32,25.34,1011.39
2020-09-13T00:28:02,32,25.33,1011.38
2020-09-13T00:29:02,32,25.33,1011.38
2020-09-13T00:30:02,32,25.32,1011.37
2020-09-13T00:31:02,32,25.33,1011.39
2020-09-13T00:32:02,32,25.33,1011.43
2020-09-13T00:33:02,32,25.33,1011.42
2020-09-13T00:34:02,32,25.33,1011.41
2020-09-13T00:35:02,32,25.32,1011.42
2020-09-13T00:36:02,32,25.32,1011.41
2020-09-13T00:37:02,32,25.32,1011.43
2020-09-13T00:38:03,32,25.32,1011.41
2020-09-13T00:39:02,32,25.32,1011.42
2020-09-13T00:40:03,32,25.32,1011.4
2020-09-13T00:41:02,32,25.3,1011.38
2020-09-13T00:42:03,32,25.3,1011.38
2020-09-13T00:43:02,32,25.31,1011.37
2020-09-13T00:44:03,32,25.3,1011.35
2020-09-13T00:45:02,32,25.31,1011.34
2020-09-13T00:46:03,32,25.3,1011.34
2020-09-13T00:47:02,32,25.3,1011.38
2020-09-13T00:48:03,32,25.3,1011.36
2020-09-13T00:49:02,32,25.29,1011.35
2020-09-13T00:50:03,32,25.29,1011.39
2020-09-13T00:51:02,32,25.31,1011.41
2020-09-13T00:52:02,32,25.3,1011.38
2020-09-13T00:53:02,32,25.3,1011.41
2020-09-13T00:54:02,32,25.31,1011.4
