time,sensor_id,temp,pres,hum
2020-09-23T00:00:03,33,23.61,999.35,45.17
2020-09-23T00:01:02,33,23.62,999.32,44.98
2020-09-23T00:02:02,33,23.62,999.31,44.91
2020-09-23T00:03:02,33,23.63,999.33,45.18
2020-09-23T00:04:02,33,23.61,999.29,44.9
2020-09-23T00:05:02,33,23.62,999.3,45.03
2020-09-23T00:06:02,33,23.63,999.29,45.19
2020-09-23T00:07:03,33,23.63,999.24,45.17
2020-09-23T00:08:02,33,23.62,999.29,44.98
2020-09-23T00:09:02,33,23.61,999.26,45.29
2020-09-23T00:10:02,33,23.62,999.25,45.07
2020-09-23T00:11:02,33,23.62,999.24,45.22
2020-09-23T00:12:02,33,23.62,999.27,45.22
2020-09-23T00:13:02,33,23.62,999.25,45.15
2020-09-23T00:14:02,33,23.62,999.29,45.29
2020-09-23T00:15:02,33,23.63,999.29,44.96
2020-09-23T00:16:02,33,23.62,999.31,45.28
2020-09-23T00:17:02,33,23.62,999.32,45.11
2020-09-23T00:18:02,33,23.62,999.28,44.99
2020-09-23T00:19:02,33,23.62,999.27,45.28
2020-09-23T00:20:02,33,23.63,999.26,45.24
2020-09-23T00:21:02,33,23.63,999.19,45.02
2020-09-23T00:22:02,33,23.63,999.2,45.04
2020-09-23T00:23:03,33,23.63,999.16,45.23
2020-09-23T00:24:02,33,23.62,999.17,45.23
2020-09-23T00:25:03,33,23.62,999.19,45.26
2020-09-23T00:26:02,33,23.61,999.23,45.15
2020-09-23T00:27:02,33,23.61,999.28,45.25
2020-09-23T00:28:02,33,23.61,999.27,45.18
2020-09-23T00:29:02,33,23.6,999.28,45.17
2020-09-23T00:30:02,33,23.59,999.28,45.08
2020-09-23T00:31:02,33,23.59,999.3,45.28
2020-09-23T00:32:02,33,23.59,999.3,45.12
2020-09-23T00:33:02,33,23.59,999.26,45.17
2020-09-23T00:34:03,33,23.59,999.24,45.38
2020-09-23T00:35:02,33,23.58,999.28,45.19
2020-09-23T00:36:03,33,23.57,999.26,45.2
2020-09-23T00:37:02,33,23.57,999.29,45.23
2020-09-23T00:38:02,33,23.57,999.32,45.24
2020-09-23T00:39:02,33,23.57,999.28,45.42
2020-09-23T00:40:02,33,23.58,999.28,45.33
2020-09-23T00:41:02,33,23.59,999.29,45.1
2020-09-23T00:42:02,33,23.58,999.28,45.3
2020-09-23T00:43:03,33,23.57,999.27,45.45
2020-09-23T00:44:02,33,23.58,999.24,45.45
2020-09-23T00:45:03,33,23.57,999.23,45.22
2020-09-23T00:46:02,33,23.57,999.17,45.27
2020-09-23T00:47:02,33,23.57,999.18,45.18
2020-09-23T00:48:02,33,23.57,999.21,45.19
2020-09-23T00:49:02,33,23.57,999.23,45.33
2020-09-23T00:50:02,33,23.58,999.27,45.35
2020-09-23T00:51:02,33,23.58,999.24,45.28
2020-09-23T00:52:02,33,23.58,999.26,45.45
2020-09-23T00:53:02,33,23.57,999.26,45.38
2020-09-23T00:54:03,33,23.57,999.25,45.18
2020-09-23T00:55:02,33,23.58,999.25,45.11
2020-09-23T00:56:03,33,23.58,999.27,45.31
2020-09-23T00:57:02,33,23.58,999.28,45.41
2020-09-23T00:58:02,33,23.57,999.31,45.17
2020-09-23T00:59:02,33,23.58,999.31,45.21
2020-09-23T01:00:02,33,23.57,999.27,45.34
2020-09-23T01:01:02,33,23.57,999.25,45.23
2020-09-23T01:02:02,33,23.57,999.27,45.36
2020-09-23T01:03:02,33,23.57,999.21,45.4
2020-09-23T01:04:02,33,23.56,999.22,45.33
2020-09-23T01:05:02,33,23.56,999.22,45.49
2020-09-23T01:06:03,33,23.55,999.21,45.28
2020-09-23T01:07:02,33,23.54,999.13,45.31
2020-09-23T01:08:03,33,23.55,999.16,45.29
2020-09-23T01:09:02,33,23.54,999.14,45.6
2020-09-23T01:10:02,33,23.54,999.15,45.28
2020-09-23T01:11:02,33,23.54,999.09,45.39
2020-09-23T01:12:02,33,23.54,999.05,45.37
2020-09-23T01:13:02,33,23.53,999.04,45.39
2020-09-23T01:14:02,33,23.53,999.06,45.36
2020-09-23T01:15:02,33,23.53,999.04,45.31
2020-09-23T01:16:02,33,23.52,999.01,45.59
2020-09-23T01:17:02,33,23.53,999.0,45.56
2020-09-23T01:18:02,33,23.52,999.02,45.59
2020-09-23T01:19:03,33,23.54,999.01,45.35
2020-09-23T01:20:02,33,23.53,999.01,45.38
2020-09-23T01:21:03,33,23.53,999.02,45.29
2020-09-23T01:22:02,33,23.52,999.0,45.67
2020-09-23T01:23:02,33,23.52,999.05,45.63
2020-09-23T01:24:02,33,23.53,999.09,45.38
2020-09-23T01:25:02,33,23.53,999.15,45.48
2020-09-23T01:26:03,33,23.53,999.21,45.43
2020-09-23T01:27:02,33,23.52,999.19,45.35
2020-09-23T01:28:03,33,23.52,999.18,45.58
2020-09-23T01:29:02,33,23.53,999.15,45.56
2020-09-23T01:30:02,33,23.52,999.21,45.5
2020-09-23T01:31:02,33,23.54,999.16,45.42
2020-09-23T01:32:02,33,23.53,999.18,45.49
2020-09-23T01:33:02,33,23.54,999.2,45.42
2020-09-23T01:34:02,33,23.53,999.18,45.4
2020-09-23T01:35:03,33,23.54,999.17,45.33
2020-09-23T01:36:02,33,23.54,999.17,45.66
2020-09-23T01:37:03,33,23.54,999.14,45.6
2020-09-23T01:38:02,33,23.54,999.16,45.62
2020-09-23T01:39:02,33,23.53,999.16,45.59
2020-09-23T01:40:02,33,23.53,999.13,45.45
2020-09-23T01:41:02,33,23.52,999.1,45.54
2020-09-23T01:42:02,33,23.52,999.1,45.44
2020-09-23T01:43:02,33,23.5,999.14,45.64
2020-09-23T01:44:02,33,23.51,999.12,45.49
2020-09-23T01:45:02,33,23.5,999.09,45.5
2020-09-23T01:46:03,33,23.51,999.09,45.46
2020-09-23T01:47:02,33,23.5,999.12,45.66
2020-09-23T01:48:03,33,23.49,999.13,45.68
2020-09-23T01:49:02,33,23.49,999.12,45.61
2020-09-23T01:50:02,33,23.48,999.09,45.42
2020-09-23T01:51:02,33,23.48,999.1,45.73
2020-09-23T01:52:02,33,23.48,999.06,45.79
2020-09-23T01:53:02,33,23.47,999.08,45.51
2020-09-23T01:54:02,33,23.49,999.02,45.63
2020-09-23T01:55:02,33,23.48,998.98,45.48
2020-09-23T01:56:02,33,23.47,999.03,45.64
2020-09-23T01:57:03,33,23.48,999.0,45.54
2020-09-23T01:58:02,33,23.47,999.0,45.53
2020-09-23T01:59:03,33,23.48,999.01,45.87
2020-09-23T02:00:02,33,23.48,999.0,45.56
2020-09-23T02:01:02,33,23.48,998.99,45.73
2020-09-23T02:02:02,33,23.49,999.01,45.57
2020-09-23T02:03:02,33,23.48,999.05,45.82
2020-09-23T02:04:02,33,23.48,999.03,45.67
2020-09-23T02:05:02,33,23.48,999.05,45.75
2020-09-23T02:06:02,33,23.49,999.04,45.69
2020-09-23T02:07:02,33,23.48,999.06,45.61
2020-09-23T02:08:03,33,23.48,999.04,45.59
2020-09-23T02:09:02,33,23.48,999.07,45.65
2020-09-23T02:10:03,33,23.47,999.06,45.89
2020-09-23T02:11:02,33,23.48,999.03,45.64
2020-09-23T02:12:02,33,23.47,999.03,45.58
2020-09-23T02:13:02,33,23.48,999.04,45.76
2020-09-23T02:14:02,33,23.48,999.02,45.69
2020-09-23T02:15:02,33,23.47,999.06,45.81
2020-09-23T02:16:02,33,23.47,999.01,45.73
2020-09-23T02:17:03,33,23.47,999.0,45.84
2020-09-23T02:18:02,33,23.46,998.99,45.87
2020-09-23T02:19:03,33,23.46,998.96,45.93
2020-09-23T02:20:02,33,23.45,998.97,45.72
2020-09-23T02:21:02,33,23.45,998.95,45.77
2020-09-23T02:22:02,33,23.44,998.99,45.73
2020-09-23T02:23:02,33,23.44,999.02,45.75
2020-09-23T02:24:02,33,23.43,999.0,45.91
2020-09-23T02:25:02,33,23.44,999.01,45.89
2020-09-23T02:26:02,33,23.44,999.02,45.73
2020-09-23T02:27:02,33,23.43,998.99,45.77
2020-09-23T02:28:03,33,23.43,999.01,45.77
2020-09-23T02:29:02,33,23.44,999.0,45.73
2020-09-23T02:30:03,33,23.44,998.95,45.97
2020-09-23T02:31:02,33,23.44,998.99,45.73
2020-09-23T02:32:02,33,23.43,999.01,45.86
2020-09-23T02:33:03,33,23.43,998.98,45.93
2020-09-23T02:34:02,33,23.44,998.94,45.81
2020-09-23T02:35:02,33,23.43,998.93,45.92
