time,sensor_id,temp,pres,hum
2020-09-21T00:00:02,33,23.45,1006.25,43.92
2020-09-21T00:01:02,33,23.46,1006.26,43.95
2020-09-21T00:02:02,33,23.46,1006.27,43.94
2020-09-21T00:03:02,33,23.46,1006.23,43.86
2020-09-21T00:04:03,33,23.46,1006.25,43.9
2020-09-21T00:05:02,33,23.46,1006.25,43.91
2020-09-21T00:06:02,33,23.46,1006.19,43.97
2020-09-21T00:07:02,33,23.46,1006.22,43.79
2020-09-21T00:08:02,33,23.45,1006.17,43.84
2020-09-21T00:09:02,33,23.45,1006.17,43.86
2020-09-21T00:10:02,33,23.46,1006.15,43.68
2020-09-21T00:11:03,33,23.46,1006.17,43.85
2020-09-21T00:12:02,33,23.46,1006.18,43.89
2020-09-21T00:13:03,33,23.45,1006.18,43.97
2020-09-21T00:14:02,33,23.44,1006.23,43.89
2020-09-21T00:15:02,33,23.44,1006.24,43.96
2020-09-21T00:16:02,33,23.43,1006.22,43.79
2020-09-21T00:17:02,33,23.42,1006.25,43.81
2020-09-21T00:18:02,33,23.42,1006.26,43.98
2020-09-21T00:19:02,33,23.42,1006.24,43.75
2020-09-21T00:20:02,33,23.42,1006.25,43.7
2020-09-21T00:21:02,33,23.42,1006.21,43.86
2020-09-21T00:22:03,33,23.42,1006.24,43.85
2020-09-21T00:23:02,33,23.43,1006.2,43.78
2020-09-21T00:24:02,33,23.42,1006.22,44.06
2020-09-21T00:25:02,33,23.41,1006.23,43.94
2020-09-21T00:26:02,33,23.41,1006.24,43.82
2020-09-21T00:27:02,33,23.4,1006.25,43.97
2020-09-21T00:28:02,33,23.4,1006.26,43.8
2020-09-21T00:29:02,33,23.41,1006.25,43.85
2020-09-21T00:30:02,33,23.4,1006.27,44.02
2020-09-21T00:31:03,33,23.4,1006.29,43.81
2020-09-21T00:32:02,33,23.4,1006.32,43.98
2020-09-21T00:33:03,33,23.4,1006.3,44.04
2020-09-21T00:34:02,33,23.4,1006.34,43.9
