time,sensor_id,temp,pres
2020-09-08T00:00:02,32,24.93,1013.09
2020-09-08T00:01:02,32,24.93,1013.12
2020-09-08T00:02:02,32,24.93,1013.13
2020-09-08T00:03:02,32,24.93,1013.13
2020-09-08T00:04:02,32,24.92,1013.13
2020-09-08T00:05:02,32,24.92,1013.09
2020-09-08T00:06:02,32,24.92,1013.11
2020-09-08T00:07:02,32,24.91,1013.14
2020-09-08T00:08:02,32,24.91,1013.13
2020-09-08T00:09:02,32,24.91,1013.15
2020-09-08T00:10:02,32,24.92,1013.12
2020-09-08T00:11:02,32,24.92,1013.13
2020-09-08T00:12:02,32,24.91,1013.12
2020-09-08T00:13:02,32,24.91,1013.17
2020-09-08T00:14:02,32,24.91,1013.18
2020-09-08T00:15:02,32,24.91,1013.17
2020-09-08T00:16:02,32,24.9,1013.21
2020-09-08T00:17:02,32,24.9,1013.17
2020-09-08T00:18:02,32,24.9,1013.2
2020-09-08T00:19:02,32,24.9,1013.24
2020-09-08T00:20:02,32,24.9,1013.25
2020-09-08T00:21:02,32,24.9,1013.24
2020-09-08T00:22:02,32,24.9,1013.29
2020-09-08T00:23:02,32,24.9,1013.27
2020-09-08T00:24:02,32,24.9,1013.3
2020-09-08T00:25:02,32,24.9,1013.22
2020-09-08T00:26:03,32,24.89,1013.27
2020-09-08T00:27:02,32,24.89,1013.29
2020-09-08T00:28:03,32,24.89,1013.31
2020-09-08T00:29:02,32,24.89,1013.31
2020-09-08T00:30:02,32,24.89,1013.26
2020-09-08T00:31:02,32,24.89,1013.27
2020-09-08T00:32:02,32,24.88,1013.23
2020-09-08T00:33:03,32,24.88,1013.26
2020-09-08T00:34:02,32,24.89,1013.27
2020-09-08T00:35:03,32,24.88,1013.28
2020-09-08T00:36:02,32,24.87,1013.26
2020-09-08T00:37:02,32,24.88,1013.31
2020-09-08T00:38:02,32,24.88,1013.32
2020-09-08T00:39:02,32,24.87,1013.31
2020-09-08T00:40:02,32,24.87,1013.31
2020-09-08T00:41:02,32,24.87,1013.32
2020-09-08T00:42:02,32,24.87,1013.33
2020-09-08T00:43:02,32,24.87,1013.35
2020-09-08T00:44:02,32,24.86,1013.33
2020-09-08T00:45:02,32,24.87,1013.36
2020-09-08T00:46:02,32,24.87,1013.33
2020-09-08T00:47:02,32,24.86,1013.41
2020-09-08T00:48:02,32,24.87,1013.37
2020-09-08T00:49:02,32,24.86,1013.31
2020-09-08T00:50:02,32,24.86,1013.36
2020-09-08T00:51:02,32,24.86,1013.36
2020-09-08T00:52:02,32,24.86,1013.38
2020-09-08T00:53:02,32,24.85,1013.37
2020-09-08T00:54:02,32,24.85,1013.34
2020-09-08T00:55:02,32,24.85,1013.37
2020-09-08T00:56:02,32,24.85,1013.41
2020-09-08T00:57:02,32,24.85,1013.43
2020-09-08T00:58:03,32,24.84,1013.39
2020-09-08T00:59:02,32,24.85,1013.41
2020-09-08T01:00:02,32,24.84,1013.42
2020-09-08T01:01:02,32,24.84,1013.39
2020-09-08T01:02:03,32,24.83,1013.39
2020-09-08T01:03:02,32,24.84,1013.4
2020-09-08T01:04:03,32,24.83,1013.41
2020-09-08T01:05:02,32,24.83,1013.4
2020-09-08T01:06:03,32,24.84,1013.4
2020-09-08T01:07:02,32,24.83,1013.4
2020-09-08T01:08:03,32,24.83,1013.36
2020-09-08T01:09:02,32,24.82,1013.41
2020-09-08T01:10:03,32,24.83,1013.38
2020-09-08T01:11:02,32,24.82,1013.41
2020-09-08T01:12:03,32,24.82,1013.4
2020-09-08T01:13:02,32,24.83,1013.42
2020-09-08T01:14:02,32,24.82,1013.43
2020-09-08T01:15:02,32,24.82,1013.46
2020-09-08T01:16:02,32,24.81,1013.42
2020-09-08T01:17:02,32,24.82,1013.44
2020-09-08T01:18:02,32,24.82,1013.48
2020-09-08T01:19:02,32,24.81,1013.49
2020-09-08T01:20:02,32,24.82,1013.46
2020-09-08T01:21:02,32,24.82,1013.46
2020-09-08T01:22:02,32,24.82,1013.48
2020-09-08T01:23:02,32,24.81,1013.46
2020-09-08T01:24:02,32,24.81,1013.51
2020-09-08T01:25:02,32,24.8,1013.49
2020-09-08T01:26:02,32,24.79,1013.49
2020-09-08T01:27:02,32,24.8,1013.53
2020-09-08T01:28:02,32,24.8,1013.49
2020-09-08T01:29:02,32,24.8,1013.49
2020-09-08T01:30:02,32,24.8,1013.53
2020-09-08T01:31:02,32,24.8,1013.54
2020-09-08T01:32:02,32,24.78,1013.52
2020-09-08T01:33:02,32,24.79,1013.57
2020-09-08T01:34:02,32,24.79,1013.55
2020-09-08T01:35:03,32,24.79,1013.59
2020-09-08T01:36:02,32,24.79,1013.59
2020-09-08T01:37:03,32,24.78,1013.63
2020-09-08T01:38:02,32,24.78,1013.66
2020-09-08T01:39:03,32,24.78,1013.67
2020-09-08T01:40:02,32,24.78,1013.65
2020-09-08T01:41:03,32,24.77,1013.67
2020-09-08T01:42:02,32,24.77,1013.71
2020-09-08T01:43:02,32,24.78,1013.7
2020-09-08T01:44:02,32,24.77,1013.71
2020-09-08T01:45:02,32,24.76,1013.7
2020-09-08T01:46:02,32,24.77,1013.73
2020-09-08T01:47:02,32,24.77,1013.71
2020-09-08T01:48:02,32,24.77,1013.77
2020-09-08T01:49:02,32,24.76,1013.71
2020-09-08T01:50:02,32,24.76,1013.74
2020-09-08T01:51:02,32,24.76,1013.73
2020-09-08T01:52:02,32,24.75,1013.73
2020-09-08T01:53:02,32,24.76,1013.75
2020-09-08T01:54:02,32,24.76,1013.73
2020-09-08T01:55:02,32,24.76,1013.72
2020-09-08T01:56:02,32,24.74,1013.74
2020-09-08T01:57:02,32,24.75,1013.74
2020-09-08T01:58:02,32,24.75,1013.74
2020-09-08T01:59:02,32,24.75,1013.75
2020-09-08T02:00:03,32,24.74,1013.76
2020-09-08T02:01:02,32,24.73,1013.8
2020-09-08T02:02:03,32,24.74,1013.82
2020-09-08T02:03:02,32,24.73,1013.82
2020-09-08T02:04:03,32,24.74,1013.82
2020-09-08T02:05:02,32,24.72,1013.79
2020-09-08T02:06:02,32,24.73,1013.81
2020-09-08T02:07:02,32,24.73,1013.78
