time,sensor_id,temp,pres
2020-09-14T00:00:02,32,25.4,1016.13
2020-09-14T00:01:02,32,25.4,1016.15
2020-09-14T00:02:02,32,25.4,1016.12
2020-09-14T00:03:02,32,25.4,1016.11
2020-09-14T00:04:02,32,25.4,1016.14
2020-09-14T00:05:02,32,25.39,1016.11
2020-09-14T00:06:02,32,25.39,1016.13
2020-09-14T00:07:02,32,25.4,1016.13
2020-09-14T00:08:02,32,25.39,1016.13
2020-09-14T00:09:02,32,25.39,1016.13
2020-09-14T00:10:03,32,25.39,1016.12
2020-09-14T00:11:02,32,25.39,1016.11
2020-09-14T00:12:02,32,25.39,1016.12
2020-09-14T00:13:02,32,25.38,1016.1
2020-09-14T00:14:02,32,25.39,1016.15
2020-09-14T00:15:02,32,25.38,1016.14
2020-09-14T00:16:02,32,25.38,1016.15
2020-09-14T00:17:02,32,25.38,1016.18
2020-09-14T00:18:02,32,25.38,1016.16
2020-09-14T00:19:03,32,25.38,1016.17
2020-09-14T00:20:02,32,25.38,1016.15
2020-09-14T00:21:03,32,25.38,1016.18
2020-09-14T00:22:02,32,25.37,1016.18
2020-09-14T00:23:03,32,25.38,1016.14
2020-09-14T00:24:02,32,25.37,1016.15
2020-09-14T00:25:02,32,25.37,1016.1
2020-09-14T00:26:02,32,25.38,1016.15
2020-09-14T00:27:02,32,25.37,1016.1
2020-09-14T00:28:02,32,25.37,1016.14
2020-09-14T00:29:02,32,25.36,1016.13
2020-09-14T00:30:02,32,25.36,1016.14
2020-09-14T00:31:02,32,25.36,1016.12
2020-09-14T00:32:03,32,25.35,1016.11
2020-09-14T00:33:02,32,25.35,1016.1
2020-09-14T00:34:03,32,25.35,1016.1
2020-09-14T00:35:02,32,25.35,1016.1
2020-09-14T00:36:02,32,25.36,1016.12
2020-09-14T00:37:02,32,25.35,1016.16
2020-09-14T00:38:02,32,25.35,1016.17
2020-09-14T00:39:02,32,25.35,1016.13
2020-09-14T00:40:02,32,25.35,1016.13
2020-09-14T00:41:02,32,25.34,1016.12
2020-09-14T00:42:02,32,25.35,1016.12
2020-09-14T00:43:02,32,25.35,1016.16
2020-09-14T00:44:02,32,25.34,1016.16
2020-09-14T00:45:03,32,25.34,1016.17
2020-09-14T00:46:02,32,25.34,1016.11
2020-09-14T00:47:03,32,25.34,1016.17
2020-09-14T00:48:02,32,25.34,1016.17
2020-09-14T00:49:02,32,25.34,1016.18
2020-09-14T00:50:02,32,25.33,1016.15
2020-09-14T00:51:02,32,25.33,1016.19
2020-09-14T00:52:02,32,25.33,1016.17
2020-09-14T00:53:02,32,25.33,1016.2
2020-09-14T00:54:02,32,25.32,1016.19
2020-09-14T00:55:02,32,25.32,1016.19
2020-09-14T00:56:03,32,25.32,1016.25
2020-09-14T00:57:02,32,25.32,1016.24
2020-09-14T00:58:02,32,25.33,1016.24
2020-09-14T00:59:02,32,25.32,1016.3
2020-09-14T01:00:02,32,25.32,1016.27
2020-09-14T01:01:02,32,25.31,1016.26
2020-09-14T01:02:02,32,25.32,1016.27
2020-09-14T01:03:02,32,25.32,1016.28
2020-09-14T01:04:02,32,25.31,1016.26
2020-09-14T01:05:03,32,25.31,1016.26
2020-09-14T01:06:02,32,25.31,1016.25
2020-09-14T01:07:03,32,25.32,1016.22
2020-09-14T01:08:02,32,25.33,1016.26
2020-09-14T01:09:02,32,25.31,1016.28
2020-09-14T01:10:02,32,25.31,1016.29
2020-09-14T01:11:02,32,25.3,1016.28
2020-09-14T01:12:02,32,25.31,1016.3
2020-09-14T01:13:02,32,25.31,1016.32
2020-09-14T01:14:02,32,25.32,1016.33
2020-09-14T01:15:02,32,25.31,1016.34
2020-09-14T01:16:02,32,25.31,1016.33
2020-09-14T01:17:02,32,25.3,1016.35
2020-09-14T01:18:03,32,25.3,1016.35
2020-09-14T01:19:02,32,25.3,1016.37
2020-09-14T01:20:03,32,25.3,1016.38
2020-09-14T01:21:02,32,25.3,1016.39
2020-09-14T01:22:02,32,25.3,1016.39
2020-09-14T01:23:02,32,25.3,1016.37
2020-09-14T01:24:02,32,25.28,1016.37
2020-09-14T01:25:02,32,25.29,1016.42
2020-09-14T01:26:02,32,25.28,1016.39
2020-09-14T01:27:02,32,25.28,1016.4
2020-09-14T01:28:02,32,25.28,1016.4
2020-09-14T01:29:03,32,25.28,1016.39
2020-09-14T01:30:02,32,25.28,1016.5
2020-09-14T01:31:03,32,25.28,1016.46
2020-09-14T01:32:02,32,25.28,1016.48
2020-09-14T01:33:02,32,25.28,1016.48
2020-09-14T01:34:02,32,25.27,1016.47
2020-09-14T01:35:02,32,25.27,1016.5
2020-09-14T01:36:02,32,25.27,1016.51
2020-09-14T01:37:02,32,25.27,1016.49
2020-09-14T01:38:03,32,25.27,1016.54
2020-09-14T01:39:02,32,25.26,1016.53
2020-09-14T01:40:03,32,25.26,1016.54
2020-09-14T01:41:02,32,25.27,1016.52
2020-09-14T01:42:03,32,25.27,1016.53
2020-09-14T01:43:02,32,25.26,1016.48
2020-09-14T01:44:02,32,25.26,1016.47
2020-09-14T01:45:02,32,25.26,1016.55
2020-09-14T01:46:02,32,25.26,1016.54
2020-09-14T01:47:02,32,25.27,1016.55
2020-09-14T01:48:02,32,25.26,1016.55
2020-09-14T01:49:03,32,25.26,1016.56
2020-09-14T01:50:02,32,25.26,1016.57
2020-09-14T01:51:03,32,25.25,1016.58
2020-09-14T01:52:02,32,25.27,1016.58
2020-09-14T01:53:02,32,25.26,1016.58
2020-09-14T01:54:02,32,25.26,1016.6
2020-09-14T01:55:03,32,25.25,1016.61
2020-09-14T01:56:02,32,25.26,1016.59
2020-09-14T01:57:03,32,25.25,1016.61
2020-09-14T01:58:02,32,25.25,1016.6
2020-09-14T01:59:03,32,25.24,1016.61
2020-09-14T02:00:02,32,25.25,1016.65
2020-09-14T02:01:02,32,25.25,1016.6
2020-09-14T02:02:02,32,25.24,1016.61
2020-09-14T02:03:02,32,25.24,1016.62
2020-09-14T02:04:02,32,25.24,1016.57
2020-09-14T02:05:02,32,25.24,1016.61
2020-09-14T02:06:02,32,25.24,1016.55
2020-09-14T02:07:02,32,25.23,1016.57
2020-09-14T02:08:03,32,25.23,1016.54
2020-09-14T02:09:02,32,25.23,1016.54
2020-09-14T02:10:03,32,25.23,1016.55
2020-09-14T02:11:02,32,25.24,1016.55
2020-09-14T02:12:02,32,25.23,1016.54
2020-09-14T02:13:02,32,25.23,1016.54
2020-09-14T02:14:02,32,25.24,1016.55
2020-09-14T02:15:02,32,25.23,1016.54
2020-09-14T02:16:02,32,25.23,1016.53
2020-09-14T02:17:02,32,25.22,1016.55
2020-09-14T02:18:02,32,25.22,1016.53
2020-09-14T02:19:03,32,25.22,1016.54
2020-09-14T02:20:02,32,25.22,1016.53
2020-09-14T02:21:03,32,25.22,1016.49
2020-09-14T02:22:02,32,25.23,1016.52
2020-09-14T02:23:03,32,25.22,1016.52
2020-09-14T02:24:02,32,25.21,1016.55
2020-09-14T02:25:02,32,25.22,1016.5
2020-09-14T02:26:02,32,25.21,1016.54
2020-09-14T02:27:02,32,25.22,1016.53
2020-09-14T02:28:02,32,25.21,1016.57
2020-09-14T02:29:02,32,25.21,1016.54
2020-09-14T02:30:03,32,25.21,1016.47
2020-09-14T02:31:02,32,25.2,1016.55
2020-09-14T02:32:02,32,25.21,1016.53
2020-09-14T02:33:02,32,25.2,1016.55
2020-09-14T02:34:02,32,25.21,1016.57
2020-09-14T02:35:02,32,25.21,1016.57
2020-09-14T02:36:03,32,25.2,1016.57
2020-09-14T02:37:02,32,25.2,1016.59
2020-09-14T02:38:03,32,25.2,1016.56
2020-09-14T02:39:02,32,25.2,1016.56
2020-09-14T02:40:02,32,25.19,1016.57
2020-09-14T02:41:02,32,25.19,1016.56
2020-09-14T02:42:02,32,25.19,1016.58
2020-09-14T02:43:02,32,25.19,1016.58
2020-09-14T02:44:02,32,25.19,1016.61
2020-09-14T02:45:02,32,25.2,1016.64
2020-09-14T02:46:02,32,25.19,1016.62
2020-09-14T02:47:03,32,25.18,1016.61
2020-09-14T02:48:02,32,25.19,1016.58
2020-09-14T02:49:03,32,25.19,1016.62
2020-09-14T02:50:02,32,25.18,1016.62
2020-09-14T02:51:02,32,25.18,1016.65
2020-09-14T02:52:02,32,25.18,1016.68
2020-09-14T02:53:02,32,25.18,1016.68
2020-09-14T02:54:02,32,25.17,1016.65
2020-09-14T02:55:02,32,25.18,1016.71
2020-09-14T02:56:03,32,25.18,1016.7
2020-09-14T02:57:02,32,25.18,1016.74
2020-09-14T02:58:03,32,25.18,1016.7
2020-09-14T02:59:02,32,25.18,1016.72
2020-09-14T03:00:02,32,25.16,1016.7
2020-09-14T03:01:02,32,25.17,1016.69
2020-09-14T03:02:02,32,25.18,1016.7
